trainMae,trainMdae,testMae,testMdae,testMaeChina,testMdaeChina,testMaeEU30,testMdaeEU30,testMaeNAFTA,testMdaeNAFTA,testMaeROW,testMdaeROW
1.053657568786625,0.6190878972182823,1.1865969280570492,0.6266285321200256,1.6247458508121055,1.0298143865176888,0.7820261765133234,0.3904951455226371,0.8040432907251815,0.4797979005998556,1.5093985428581955,0.8359505971737757
1.0679569637225972,0.6136577343481266,1.0757796959698749,0.636473193388007,1.2644875511602065,0.8059096892623501,0.6749966367092048,0.41136864282729046,0.8336052915424504,0.49669977733584236,1.5596530192697935,0.8802393639934696
1.0601718025600828,0.6055612986691559,1.09869745342141,0.6366310197404901,1.396360841820943,0.9401572403094818,0.6842994139320113,0.4217672953255729,0.9027754361298743,0.5145548521371737,1.4196064775669184,0.8123281640246791
1.0887145269987424,0.6281404981947682,1.192108429276765,0.6244231797622959,1.748583448747073,1.1639316254459224,0.557498087440867,0.31349703614673663,0.9232096556540724,0.5615665870201632,1.5546575614922744,0.8863787092194713
1.060145127726059,0.604860914951961,1.0936176181108843,0.6010539195669891,1.3063063516989537,0.785912319335762,0.7645573638511824,0.4550216173664534,0.7269257161464968,0.411103874821352,1.5719550322269213,0.886277248636878
1.0914329692476092,0.6239186392125795,1.0749412001051504,0.6122120404204008,1.5085301905216477,1.0333364440493003,0.5512687404154962,0.3955298282998214,0.7827094950730286,0.5124193958225387,1.3573454984024877,0.8495692391747269
1.040624485064707,0.6088908239710378,1.1067173397936525,0.6183054986284624,1.2827844772555923,0.7737729411817513,0.6895175807332855,0.44164555510938364,0.9263925174091536,0.5932549991481011,1.5048638781166332,0.8489681220030221
1.1295616963567447,0.6434081321377576,1.082024751435524,0.6487871248192079,1.3445216608910107,0.9362898839684233,0.7415538235208129,0.4875860798991791,0.7383438296266803,0.45260759853696975,1.4521921887346239,0.725556266114948
1.0845583897633997,0.6233046593924279,1.0753998879863276,0.588208423256213,1.2403432752164465,0.956023938751823,0.7215954252663994,0.3782895734897558,0.8858977565857171,0.5758431889489781,1.461843066531387,0.6044548322584564
1.0629345277369109,0.6085939802138234,1.1527222875071754,0.647672447419231,1.486369405162649,0.9213582896106243,0.7634735032894147,0.4791022707985739,0.8219407101721844,0.4521748833974488,1.5001830961717317,0.9068668491699015
1.0840755976523535,0.6236786009478337,1.0740530346221138,0.5947074711491496,1.4843418591300046,0.9414952589495194,0.6128166757723378,0.37637531990523865,0.8811515686916171,0.6185413809036229,1.3484357517043024,0.7717325271573188
1.0654783234390557,0.6110852938605493,1.077157945819372,0.614043269456884,1.342039502678771,0.8926565313273986,0.6940660385107901,0.3619658635714842,0.8621575799480189,0.5132423323320712,1.3744332934739347,0.7648580578341786
1.1091480122931,0.629874301228128,1.2234554527865824,0.6984471902276104,1.5948932896704653,1.0172328409805018,0.6213014524835342,0.3231331363348602,0.8196696879444453,0.5062278312982893,1.8317840047844467,1.1547678239885588
1.0529808363458357,0.6176977977655289,1.1008511459675816,0.595683111089496,1.2560559406017064,0.7724844034266951,0.6841549445181598,0.33642280767698374,0.8385461563719372,0.473026050333182,1.574672737780707,0.849340103539161
1.0513984622835553,0.604967940193057,1.1527939137429963,0.6660848030197464,1.4915023154386748,0.933550554826136,0.6898621596544766,0.40225170353587814,0.8282509968645981,0.5203992898794154,1.6392681992877494,0.8431307539737416
1.130296653752604,0.641090927991737,1.1366177799500328,0.6298070510862095,1.4923344482863254,0.9746532672216297,0.7198353186904557,0.45324122170947856,0.8035174300189891,0.459730995057007,1.6583028071631167,1.0769789147934103
1.0753905428505401,0.6186903502518568,1.1199444622623127,0.6137689222582559,1.4429894323016215,0.8492940699784173,0.619902829199048,0.3543078776196862,0.8083405646439883,0.5530513139983144,1.5928674664167308,0.8701426178945297
1.048735070166947,0.5998032625846044,1.0786378392175724,0.6160223054819114,1.1681738326800972,0.7444903959562366,0.7605340392757757,0.46693448293596607,0.778471597518286,0.4239006078724996,1.599456573767146,0.8988146317734431
1.0648676200440448,0.6117454458531668,1.1330361862342428,0.652245603925147,1.595161733533262,1.0221337774151342,0.6648353460449653,0.3688570883696878,0.8946380047428247,0.5172461557634547,1.374987525062915,0.7867286285978041
1.0984389014640161,0.6234915149202642,1.1368081789940254,0.658206461126376,1.4412905238654978,0.985529157967862,0.645605471626213,0.37919863397114906,0.8742543691658032,0.628834496299461,1.6947582805650152,0.9486713289139823
1.058533565752236,0.6168582735197905,1.1807652635877355,0.623445899871812,1.4719581227101757,0.9312937258814102,0.7228437310383017,0.459778242180338,0.8026138076936088,0.39982868134202754,1.7277773638041303,0.919037437280906
1.058275462816204,0.615494699145442,1.0911627487130586,0.6443602170823994,1.2837517643044265,0.7636432533622317,0.6218977768052106,0.35522398126843147,0.9090808107185339,0.5939161047973496,1.568163668698942,1.009044511762497
1.0804336763060982,0.610294111555354,1.0231301954475738,0.6668193897456334,1.2912355832061977,0.8727856924300066,0.6473602578925892,0.3736345972789499,0.822908312501914,0.5551500090554922,1.3298010996232588,0.8446977874331214
1.1061921022597623,0.6306010589452633,1.0989121540195477,0.6565147058724148,1.6084382288219814,1.0095420714094638,0.7102649421750511,0.44862691322019366,0.8173671300010872,0.5058759884595094,1.282983643697811,0.8254141274643283
1.068441365006503,0.6259066532842006,1.1418294115194874,0.633790303030425,1.5072842698649076,0.8634096443967376,0.6091199891232096,0.3438126339401135,0.8880780932966812,0.5776554224088448,1.566765588992444,0.9542634276235251
1.109531758883311,0.6348655813267796,1.0809038762843708,0.5831410578849656,1.3787463380395306,0.7490979734754855,0.682267111985617,0.41830164659976,0.8232807631799678,0.47401000333302257,1.4239892308432451,0.791514633462663
1.0773117679688922,0.6268689930952771,1.085570353507931,0.605962143163528,1.4431934422454162,0.8588786663946699,0.6823682415787927,0.3953466497258393,0.8129564534221267,0.5295517805357592,1.4320914394260011,0.7008146157712254
1.071424682902338,0.6271478901351379,1.0901305020473193,0.603041206580686,1.4083300924308604,0.7962622934877119,0.6595489309179997,0.3566891928569671,0.853261381365536,0.46438798275686555,1.432259869445161,0.721151810490241
1.0935217845706073,0.6189919635297869,1.031360864685622,0.6574286625448953,1.2013374853846146,0.8423455727305633,0.6385407179403073,0.4707096156750694,0.7929977365015667,0.5192806187256203,1.4411909497677338,0.8549839226593647
1.0820908480920255,0.625647404198495,1.1109798133637279,0.6075657132376442,1.4624017898860349,1.008148009965721,0.5854757454716012,0.3706468192272805,0.7309112058343079,0.4168382456189441,1.6345460654671535,0.9859019443728672
1.069911588311361,0.6157989143680798,1.0909714531631582,0.6139224651508259,1.4223632931864354,0.9136434117478833,0.7227204662814287,0.4215763045947898,0.8216915359868159,0.4605190505055621,1.5153901895328763,0.8861873128775493
