trainMae,trainMdae,testMae,testMdae,testMaeChina,testMdaeChina,testMaeEU30,testMdaeEU30,testMaeNAFTA,testMdaeNAFTA,testMaeROW,testMdaeROW
0.004888449622245703,0.003551390914576881,0.008910013415075434,0.006244903725731842,0.009724731679397892,0.008053949667809115,0.007253548215849669,0.004203367892216266,0.006692962340846697,0.004215210700390316,0.011112417431442416,0.007082852748656859
0.0051789302066367554,0.0035525765984186696,0.00861742013450836,0.006308914813193631,0.009325520832647623,0.008310483207961872,0.009484673702277869,0.00885221095989933,0.00515108108084456,0.005075834859287234,0.010278194219125444,0.0073772634001337935
0.005176452975586138,0.0038350353013269847,0.009705036741533628,0.007167783242919196,0.013529927407784498,0.011823234278278805,0.009661953267982767,0.007167783242919196,0.0051634774029834145,0.0045831806960512055,0.01229136565224814,0.013042062451956112
0.004641703942830885,0.0031394457309345068,0.011488838899518669,0.00884951642595218,0.011626609018514466,0.01094231001877885,0.011165988366947408,0.009545957089624683,0.00606467733564976,0.0061619225857128266,0.014601892087386555,0.011252958242286067
0.004924757720107686,0.003635098607322316,0.009647136972287832,0.008313228395326843,0.007708822713455189,0.007132131118803342,0.010874708915335386,0.011346683374050835,0.007113212406193021,0.005994498198200609,0.012286675524672122,0.009497139947218687
0.0050650854708623886,0.003628469942306264,0.008646785673293734,0.006461322855387884,0.008567040268649483,0.00846217762649025,0.009833676981110224,0.006884558754458809,0.004171998946118283,0.0024698919263818745,0.011490177462336966,0.008383648172567025
0.004831465532517723,0.0034293915255878583,0.009416738757927635,0.005722066947295832,0.013758984366543646,0.011732933758079689,0.008259047658238153,0.006955326075917314,0.005338386049970244,0.002876816819928494,0.011458343215117864,0.008213009607963324
0.004823271578750084,0.00343866328123223,0.009799199475979764,0.007729177724659227,0.011947570611078897,0.011031486558832272,0.012780129833715294,0.013194314563898257,0.005229046009675589,0.004304497877758705,0.008255661633914925,0.004595403030491597
0.005165318493764999,0.0037143212659504895,0.00887944038172036,0.007643754750789105,0.010441945730423776,0.009119628298840686,0.012263429600920302,0.011381174643550889,0.004775172510275408,0.003158355465292976,0.009778163109471768,0.009134154253180721
0.004674070556874027,0.0032852786783486715,0.009629039341358116,0.0068251741877265355,0.009855542931385323,0.00897578046457697,0.009037564233368212,0.0060729274263059616,0.006656506064197,0.004063438881704209,0.014216284276656672,0.014439091651495074
0.005309722661379827,0.003888023442746911,0.008794987894151344,0.007209168471764177,0.010808556238971314,0.008461932291525497,0.00895446780083596,0.005198933278074645,0.00501968145258787,0.004478319796437358,0.010012220811472744,0.00938891471314629
0.004988746816393414,0.003746295277103467,0.01008522790614002,0.0074751299345734434,0.014187556898756535,0.011149568460936218,0.010281536251202919,0.009192317726956273,0.00431460991009833,0.003400202657004952,0.010525287394569725,0.0036634303075796576
0.004876358597418898,0.003636153175591593,0.009176343107821092,0.007813376721175797,0.007733807670345776,0.007186822073699112,0.010922194281491177,0.010650303866528594,0.006975324285225559,0.005217669753138161,0.010538970971634185,0.009093204778420206
0.004792672317073974,0.003446638066297363,0.01053927624838291,0.007162515219825178,0.012746811383044399,0.010373211727130634,0.011545172386717713,0.011410241556040701,0.00752175054597188,0.0032244701980782163,0.011114163860170802,0.010776263327054132
