trainMae,trainMdae,testMae,testMdae,testMaeChina,testMdaeChina,testMaeEU30,testMdaeEU30,testMaeNAFTA,testMdaeNAFTA,testMaeROW,testMdaeROW
0.006089968726727084,0.004514000172598433,0.014030959645302873,0.011109959857852347,0.018248385853576864,0.01368250049299316,0.00784388315698902,0.004551864771583149,0.015422788380405086,0.01511715592201382,0.014696787202719707,0.012959230402602105
0.006203982410593896,0.004738207921241251,0.013995998710939742,0.010257256799381193,0.021481491460660383,0.018459233322905493,0.007491780747327242,0.005437709260841007,0.013862695333784418,0.011147880397849294,0.015047332041741027,0.013224301122526039
0.006367374827124069,0.004643098327734435,0.015311415367314325,0.01210049386053954,0.020652645962121834,0.018625202945735206,0.007674464846612971,0.005105927930801714,0.016468518755433346,0.016589660015630035,0.01680089708815829,0.01483257364781724
0.006110007063390412,0.004669737754038238,0.014513201866535522,0.012224233997809959,0.019711776806722828,0.017242706010140024,0.008026358410831156,0.006067196672514076,0.014868261484773267,0.01424680711220688,0.015977040774216012,0.014591639179900542
0.006012489788897698,0.004414852985341999,0.013929810576285106,0.011704262959081335,0.017865766192845845,0.015230678936987076,0.00672886067619156,0.005140802749383713,0.014210126449191049,0.01287663800661544,0.01637345575235669,0.016886870440211327
0.006109628202610266,0.004577460725181774,0.013764285987123329,0.01252318868453094,0.01999651297721012,0.017257739235166585,0.0077401991881975935,0.005180273906822901,0.013301014309693543,0.012827081256593188,0.015396903372944389,0.01368837677943198
0.006068131617587589,0.004588478488206954,0.015140191500566134,0.012239445491833825,0.022003845963559154,0.017138325290242225,0.007010110102757544,0.005145855348172197,0.014368246227221496,0.012613511214276986,0.016079068074575296,0.015313664737413479
0.006339202843534451,0.004931631807859908,0.014076316555426472,0.010506928279530231,0.021022390988511545,0.016817160338537133,0.006687250021898092,0.004701413650386899,0.01324622099784977,0.010554609233831353,0.016780101577360665,0.015459718731302212
0.006184921086506139,0.004635894806428037,0.014123982191161474,0.011375132900610103,0.020240395406679365,0.015932237287528222,0.006581662792921517,0.0051540870567693756,0.013753838476134483,0.012702507191959228,0.01512567599692794,0.014385702555912249
0.006202477502560648,0.0046688898553463795,0.013720404948281298,0.009981746365549372,0.019505731028228078,0.01577495421090913,0.007254974676559848,0.005822148235328161,0.013936838026046443,0.012828568876017084,0.014573285204708821,0.013875253519982488
0.006025238468995926,0.004381235903360536,0.015403242516045752,0.013188225604462242,0.01876916975054667,0.014493643968318745,0.00784823066857058,0.005447713282497537,0.014851909638605925,0.01313158684526829,0.01846194311191435,0.015557685284590434
0.00603281717297641,0.0044680882655870665,0.014739590464449993,0.011644290579467202,0.021622522096958564,0.019536206393934885,0.006314840833190532,0.004469095755192484,0.01366960268564242,0.012034188646851393,0.016673200712717953,0.01494192762782552
0.006100986968423596,0.004497120310915426,0.014545614170385123,0.011258264872883724,0.019091050113616632,0.01629661813277361,0.00679826296416924,0.0047644928312036185,0.015866762082221732,0.014508209203616451,0.015032262078958762,0.011886394328608378
0.006258993314380639,0.004593656727382524,0.014378399299873982,0.01137318829056641,0.01988507148404093,0.01640321088664098,0.008181895625235185,0.006261317001657939,0.014895841027087754,0.012705750024051547,0.015101303041893416,0.013026673672125056
0.006194217306025277,0.00463555681626953,0.015315360616168311,0.01314373924247982,0.01919675037192763,0.01407032083173984,0.00836288409236583,0.006569473971146019,0.015729400244253056,0.01587673594531563,0.01696549720099606,0.015572403721928404
0.005929144491865083,0.004427126801157831,0.015093995248797856,0.011993924123041858,0.01969046062751856,0.014922327037360433,0.006136131033111175,0.004209668518891985,0.014971965587529978,0.013831429822564214,0.019186961101268808,0.016721695684465007
0.005916357571384588,0.004207824547466179,0.014396548803563891,0.012036224061607426,0.01571817967271064,0.012111547241318125,0.00880602586320741,0.008052752371474362,0.015247467073007694,0.014094665953978958,0.01685805454846026,0.015589033706015207
0.006078566614252267,0.004448903327844285,0.0150243071745499,0.013098009975305604,0.020975127240239127,0.018894093289148872,0.007007621909634121,0.005190906739373176,0.015751725391737508,0.016814477470869144,0.016543496354156265,0.014579667786188055
0.006200634931874086,0.0045960150865815876,0.013818490277940722,0.010350161704798619,0.018930065386772513,0.013516995396222906,0.006540132523146907,0.005027382681076437,0.0151561074673618,0.014196340372207683,0.015057445380920825,0.013698798598983444
0.006022987496827992,0.004485389562306534,0.015347239956372717,0.012537294658671025,0.021131315895847047,0.017068798838903165,0.0072025774524202306,0.005020161685853848,0.01525623232113882,0.01505561336812997,0.017321470117910204,0.014701812203859115
0.006076067399600349,0.004544291227766988,0.015253713051641894,0.011737008360794075,0.01960902556070889,0.015243542826686579,0.006521323099261863,0.0049947925952208375,0.015829300705764666,0.01433345037562958,0.01802172089080912,0.0171560392411775
0.006031624977246756,0.004564173187211047,0.015263257514625888,0.010658740236667769,0.02248503804343732,0.018182597858115372,0.0077941472155262535,0.005855984454754857,0.014598339123061245,0.011420871368087268,0.016176523765839848,0.012158292740350839
0.006040164449705147,0.004490796741066002,0.01478931692711853,0.01266702728801217,0.020760273102261948,0.018733038534993703,0.006791143194394641,0.004510714498172458,0.014970690920275037,0.013634459929551875,0.015663504739993415,0.014386461249779953
0.006138674163513944,0.004588125843687098,0.014247107031339612,0.010511754148619108,0.02207753853304812,0.01776122666752704,0.007550626968163826,0.0049367641236792124,0.014492566231292636,0.013817584302532604,0.014197288991466453,0.011363492428764733
0.006099481140923689,0.0047592468412952366,0.014929435271481313,0.011899383244098255,0.022058207557655106,0.017662463214079313,0.00698266560900022,0.0048755491274617355,0.014304832741636027,0.013583378712430108,0.015678949206740074,0.014160693853264704
0.0061509998064006284,0.0046931313348617006,0.013803983052600907,0.011038864925169568,0.020627134972064084,0.015896480453884056,0.007318927223586431,0.005054831973835258,0.012139649402372067,0.011829074539521606,0.01644994336660229,0.01354510093918046
0.006290632714707221,0.004796812825864827,0.014112292523795,0.01203558809813406,0.018796505525084974,0.01587817656839144,0.007215240606077735,0.005672428530492315,0.014756881343800744,0.012394517824521792,0.014803788308840734,0.015272680678579746
0.006079634357558094,0.004608939941485172,0.01573262743970072,0.012041255325529299,0.024676866720899696,0.019115222344630804,0.007531565514823216,0.005180368352225365,0.013352393126236784,0.011893466010211087,0.016979906504763127,0.015836942626112273
0.006285334633334677,0.004643935381910916,0.014435274025031983,0.010965018438333005,0.02001193918654412,0.018076126517647992,0.007419065238871381,0.005973259547384443,0.012805050186594457,0.011541111222492195,0.017624453694345395,0.016697051354316265
0.006038188621726967,0.004499337507509827,0.014248791362880956,0.011693701348331545,0.019878302625091687,0.016855718765731696,0.007057951797226334,0.004909986029119677,0.013259061275005323,0.011307023558110356,0.01643751312268098,0.014395569793128003
0.006156486219794882,0.004648279749226224,0.014185349551809112,0.010387252237329767,0.020427168188979473,0.016470824478181947,0.005998991698399475,0.004716778707568484,0.01434439460367322,0.012541363318681178,0.015650916929578207,0.012472778823475354
0.0059713645241108405,0.004425225553207535,0.014231113316233607,0.012497456244676769,0.017370196750786653,0.014154897618268693,0.008574242906271201,0.00606254776521695,0.014696185271335604,0.013092430879236634,0.016207651803935647,0.015352102256369252
0.006000430386148171,0.004482517627377475,0.014236647078960501,0.011195486544709518,0.01970683862057307,0.015550289736053255,0.0071466645287132395,0.0051087196921524095,0.013388323215945165,0.011092771211510326,0.01685196027644347,0.013645474218974949
0.0061688782869082715,0.00453257479698577,0.014003628172551514,0.011078945807551907,0.017517860539158336,0.013667962635619785,0.007553345581755167,0.004892659603499588,0.011977301991810421,0.008856714792025567,0.018793192276954668,0.018690037244463217
0.006218868120427595,0.004576371994597036,0.014889781333100347,0.011522294862520762,0.020905315811011516,0.019094082006744936,0.007049194294122793,0.004983864614033438,0.01389309071556486,0.011336320781189825,0.017996212098353448,0.016203822147330585
0.005940739488258297,0.004462779428397588,0.016451503858861453,0.012978526241191564,0.024975421714886443,0.02068089532223473,0.00873251178307844,0.007098171580801601,0.013801065288648457,0.012981124155474394,0.01693683057964676,0.0154526129371087
0.006004674365332147,0.004578705163623853,0.015570143498882059,0.011730828040151992,0.02209745458002874,0.016995127735705544,0.008402362818694538,0.006721165544467916,0.013656454540285131,0.010437562174122922,0.018120696405301086,0.0172656346864291
0.006066996223779543,0.004590757777084062,0.014371494901783032,0.01103154313567066,0.01882038200114367,0.014018030093012418,0.00771925774043163,0.005351341035993955,0.012963382822844016,0.010583227713057197,0.01643894609185807,0.015075781176541537
0.006249368509535236,0.004747978225544051,0.014885999038763009,0.012025984898350765,0.020785467507245615,0.01676704356402141,0.006843798541519931,0.005115020527517666,0.014385275562232947,0.012922403463841523,0.015090841338005713,0.013728600390726688
0.006188347892431765,0.004694408863101455,0.014942893646299778,0.011314725228427136,0.02207195173103612,0.01894342169021654,0.007378655513530488,0.005327587951168125,0.013693864015292516,0.011635829544410583,0.016961070996998517,0.01503489627190496
0.006028108603422447,0.004495083332060584,0.014390574974290887,0.012451050464315078,0.01701758223918228,0.017039408788761458,0.007914036363966932,0.005349558973692332,0.013843974015953,0.011569634576259136,0.01787568848343209,0.016238249751017578
0.0059538379292244405,0.004225339014191837,0.01513741785623565,0.011179847325331935,0.02346199426826806,0.023292296542371013,0.007345302900112263,0.004734953348292787,0.01564939670442319,0.015174892465211948,0.0159191473229337,0.01270230745072454
0.006149238311684708,0.004651510186243754,0.014045751927195859,0.010856381234859769,0.01885271704581269,0.01698085386834207,0.007540693140688912,0.005055279659564807,0.013054126640442506,0.010874897873102782,0.016674341522560577,0.014972299948287478
0.005997076396876947,0.004452580286699634,0.014151049029418859,0.010488735122724902,0.02031737083590651,0.01780377412183276,0.00671306702858808,0.005218892675093347,0.014699586831912342,0.014474774993521917,0.01588840285590683,0.01378090086452779
0.00602330185749218,0.004522969385291148,0.014803983122943374,0.011162717584429084,0.021687800309677867,0.01792100802758069,0.007016918591590694,0.005698943413004217,0.014094070291039176,0.012651615461653894,0.01619574650271226,0.013607446716390945
0.006118222059091025,0.004661325505808956,0.01472983974160756,0.011001816843276642,0.022048601151470216,0.01739963050907785,0.006933313267947351,0.005772648219201562,0.01325437501684521,0.009457460562226003,0.014985265344135622,0.012124915581637238
0.005925020344155504,0.004366157838560647,0.014493847434461037,0.010811339127812122,0.01972715184600293,0.014408206226272119,0.008055721297006537,0.006103218613677765,0.014111968757721185,0.011800209043633662,0.01557566412078016,0.013868765237805444
0.006339453895606761,0.0048315011554310484,0.013591126564808743,0.010920004527128671,0.019964877080239352,0.017191951945890377,0.007017711591143305,0.0049282827507946955,0.012616721701249134,0.01019870822395582,0.01651047913748674,0.013081132720450889
0.006063768856173716,0.004414152231298058,0.015008906769423541,0.013070940657720728,0.02137686448675965,0.016785646849456895,0.007643022578715255,0.005675775585980678,0.015482403737864015,0.014005418633551297,0.016237806977820606,0.015628311368518766
0.006220085936067684,0.0046212973008063485,0.015104513599472683,0.011696505500228159,0.01984301342041528,0.017720577083757863,0.007321578486423395,0.006071804138017759,0.014942988729849019,0.01154546229307863,0.01833554167762374,0.017020485041948183
0.006218326852957293,0.004621125296825707,0.014128878965832127,0.011358589984509119,0.019662030887914878,0.017829093554520226,0.007828165794833352,0.0062646024675888715,0.013104425841325911,0.011229558172923475,0.01656981006820963,0.015054616455738423
0.006153342335072802,0.004650852233129587,0.014258319839774117,0.010902657977992128,0.019700886814635377,0.017462245116285247,0.006641758197921028,0.004139789933857685,0.014288499660755669,0.011433915071746147,0.016086532365472625,0.014684351413272801
0.006126636642469924,0.004660425377238139,0.014134851458264206,0.01016944188467917,0.019421334729066188,0.015694886514615508,0.0071769229474028425,0.005205466046416285,0.013690827739751475,0.00991290860649138,0.015774623242552927,0.013255608199687931
0.0062534665202421905,0.004502180131075173,0.014344195758061402,0.011661001898201406,0.018850305318478186,0.016525740054987692,0.007447356805762691,0.00483063813534039,0.016160856960759154,0.014096394455358964,0.015586908978310998,0.01400909424224455
0.006124403909148758,0.00463777070938007,0.015049105899269727,0.011650064513731913,0.022741762071447142,0.02070365257023596,0.006670739928957791,0.004817179662533514,0.013164014967577844,0.011436931434874025,0.01595552465578829,0.01348830113013365
0.006218758309672995,0.00476649141421539,0.013896923761136227,0.010863970627258565,0.019248591684251703,0.014000315568220331,0.007225369052785746,0.004948118284443062,0.012063185566356674,0.010802688335262094,0.016836419776783264,0.015255728817493031
0.006147192981569026,0.00440712560209202,0.014509231556957476,0.011125843867367737,0.01817488866588935,0.011269654246546162,0.006589278577775436,0.004356834267699633,0.016954283609038157,0.01640947392363563,0.01620569535084871,0.015186734646304136
0.006111534455128819,0.0046821000594843565,0.015505094103821367,0.012920954579568628,0.02058173119406804,0.018351796116651237,0.007419988205337047,0.0050081253589494695,0.01543978347311965,0.013376072610887808,0.01786951987333265,0.01523638480562299
0.006187744908916537,0.00461700586409774,0.0142307255646541,0.01069945016113473,0.021435882719457428,0.01799803930966453,0.007421527107936151,0.004825440750145552,0.013321885374306723,0.010102325427748735,0.014576724856238866,0.012307214991603336
0.006347370400384474,0.004574658985595777,0.01510419773585735,0.01150857751650589,0.019995859223081575,0.016094780158107808,0.007563864736004904,0.006053436853811487,0.014655047383873021,0.013210730301656839,0.016117310801053785,0.014834169507780055
0.005938642115795672,0.004322259381046774,0.013029096600232814,0.00979053012924902,0.017893820682428264,0.013396417044105824,0.006986426871755138,0.0050547696939209335,0.013268587482650333,0.010175449620698496,0.014767618219213952,0.012793579335533503
0.006030249584324546,0.004373957158133336,0.014901923501360997,0.012595443829304095,0.019054237617369494,0.014552503635724565,0.007815154266391944,0.005509053914859446,0.015148658982410433,0.013878820002995326,0.01694683437271235,0.015366621604721069
0.0059890618079728244,0.004585793067924983,0.015136554020414781,0.011896279811922254,0.02078265526654675,0.01649914303372149,0.007041991455965386,0.005810463775165389,0.01436124005702251,0.013180700038736188,0.0174468010593336,0.01647151120363448
0.00608237292336848,0.004466989484986787,0.015410669504900984,0.013331646072254476,0.019490230014498282,0.017598656238965893,0.007313741655228517,0.004898042188554729,0.014788560637097582,0.012434028148906727,0.018262918926851123,0.01617754125636814
0.006056846142080313,0.004564006878034613,0.014579255211487525,0.012245747383637068,0.021356622535765132,0.01974593786908536,0.008318652370578453,0.0055051027975083835,0.014732895818145516,0.013048321025469517,0.014316935504094148,0.013511943218665695
0.00637599813810238,0.0049081997949510375,0.012819996125844788,0.009782300143669972,0.01686881395346181,0.013072462014450545,0.006607119281636141,0.004334918247276633,0.012483133945466074,0.009120338287368343,0.015365264565206338,0.013408384301464517
0.006077821669940339,0.004583955803523138,0.01518157381605141,0.012674819921116083,0.019129620545186105,0.01685671892329669,0.007808298401133608,0.005322786854896545,0.015174229240704013,0.01289083272840659,0.01816859288977267,0.018322790607848596
0.006144148036218758,0.004509741507186485,0.014420491146792083,0.01213609643420591,0.0193868943564263,0.01703070806654792,0.00738035130205804,0.005307302897650115,0.015141396557544685,0.014914908670725148,0.015652388769784968,0.01377628783729308
0.0060531041488128216,0.004775772257400426,0.014733885660495466,0.011021092269066198,0.02197282033693209,0.01711955056082933,0.007414099933247313,0.005010518580882903,0.01387272921209829,0.011508488651502086,0.017206265794927806,0.01627076250817998
0.006138487291966881,0.004509706830042606,0.014183801799753709,0.009579194365988017,0.023074498435358873,0.020718208370164373,0.007725402566396296,0.006003069445024562,0.012394275450972202,0.008824723453011558,0.014392555579839659,0.01246178075973451
0.005981316736036648,0.004521511662128004,0.015127037890348364,0.01134813191739818,0.02278196173647844,0.01959333173407307,0.006671543312209253,0.0047160762781333024,0.014030349907936057,0.011926279400970421,0.016897812690474946,0.014470577646728388
0.006134267711984646,0.0045534680597126564,0.01474743932169673,0.011854448836359742,0.01856778524073992,0.01672452297407144,0.008046394193558149,0.005543021828133503,0.014760846976029088,0.012159037181394043,0.016503943229180834,0.014820005157705853
0.006241927515636015,0.0046315951490852846,0.0142887339887792,0.011493198415747245,0.020666438606332996,0.01861832085862724,0.007403526302045531,0.005843385529465443,0.01345235974055346,0.012230488517115175,0.014678395381442763,0.011493198415747245
0.005951311235317655,0.004624764175476984,0.01476629799601173,0.011999637150037362,0.018571540879265876,0.01445668924782928,0.00692992270987085,0.005315809602971321,0.01581727622269526,0.014599062169625483,0.017020612222685652,0.01415973542868883
0.00623417039810136,0.0047263366366402755,0.0137583113429201,0.009518750814215896,0.01892990863547331,0.014572384784027156,0.006973591571557956,0.005887194807150197,0.012539198352415576,0.009880306877825682,0.01666849995157296,0.014630323143261445
0.006175357659121089,0.004809294711986347,0.014494378573794356,0.011439049414672884,0.020215404196564164,0.016536899931659715,0.005796698519452655,0.004778474988048995,0.015683074920363166,0.014273912592059696,0.015817398886748657,0.016005205872340406
0.005947750950006496,0.004472744800726441,0.015714357050889874,0.012410111801794202,0.020767374057423252,0.01566641173817055,0.007082459956399343,0.004923020220601882,0.015774139091732593,0.014379848759393458,0.017848208797278987,0.016088432572703145
0.005987917033728001,0.004390162084178056,0.013972898790620318,0.010800246244323117,0.0192850584918013,0.016405070481540135,0.007047678312218619,0.004957843258954557,0.015291156827556655,0.01312304573671308,0.013900512026743748,0.012290730425655663
0.006227613545626146,0.004677949357677966,0.014426639932140694,0.010983730635748503,0.018373989629113595,0.013991632160362802,0.006755578587595709,0.00478737456252229,0.013960843439936964,0.011242386521387586,0.01831085281643945,0.01768451841674686
0.006035935178445315,0.004577090214131649,0.01359909006268809,0.010339351625561457,0.019686671680860572,0.0170939403198674,0.007312870146208525,0.005916609684154369,0.013083094213912102,0.010708464836356148,0.01566002702604799,0.013577189415745556
0.0059765264448083675,0.004522155113338117,0.01392432614572771,0.011433129259736347,0.017806087665957517,0.016827139326356585,0.007969896225782612,0.004801497275516625,0.013687827467062359,0.012808294672979788,0.015582512160676939,0.011898594855234094
0.006094652518576377,0.004426976141910347,0.01490951774101813,0.01160536918866184,0.02292834527145032,0.021134128143477517,0.007102588351516171,0.0052462607002544265,0.01461481026151258,0.012774121772185239,0.01472310666692594,0.01335049661348511
