year,region,eolRecyclingMT,eolLandfillMT,eolIncinerationMT,eolMismanagedMT,consumptionAgricultureMT,consumptionConstructionMT,consumptionElectronicMT,consumptionHouseholdLeisureSportsMT,consumptionPackagingMT,consumptionTransportationMT,consumptionTextileMT,consumptionOtherMT,netImportsMT,netExportsMT,domesticProductionMT,netWasteExportMT,netWasteImportMT
2047,china,51.14785890077649,50.760656557371824,54.042977504043876,13.766892062730628,6.617007072499171,21.761141720910253,14.520592679522114,12.611310433052841,37.21244573453545,8.615787903224708,41.0126588089151,11.622339698850729,0,26.828551013011094,180.80183506452147,0,1.9451867435542136
2048,china,50.63676860176679,50.73832184629014,50.812998035661494,13.79738342716885,6.357371923990835,21.110747972987816,14.035763197970297,12.169004068305219,35.655874335474735,8.334735293545178,39.782089533726555,11.197266652447693,0,25.955548131126776,174.5984011095751,0,1.8519480696674993
2049,china,51.00098011330309,49.43417320710952,47.45623094974796,14.242440038379627,6.053002105820041,20.215572262724923,13.541883066346704,11.563867779653915,33.908576874591176,8.017272605707829,38.24620546986067,10.680497641913814,0,25.126838678794655,167.3537164854137,0,1.7856132817305492
2050,china,50.27724766503757,48.61071617234931,44.45181137115192,14.786491161347918,5.781283592544597,19.490740937322787,13.096046208091785,11.103082205206968,32.220840352962085,7.730153092179672,36.81892319280979,11.230618490743376,0,24.94792724063483,162.41961531249592,0,1.8185861433697255
2022,eu30,26.953562250319592,24.106777331733735,31.491875527392846,6.821005726118324,2.841711992687959,17.30989379189297,5.775429175829832,9.325430281181916,38.83824132930945,6.655052818570197,10.58910792125452,9.639780097670949,8.307348612297595,0,92.6672987961002,1.3262390554240926,0
2023,eu30,27.041463664485157,23.786614335644018,31.74525277434827,6.472602418876525,2.8453845411064487,17.409936341423727,5.80463048845816,9.354259626951242,39.02683606473723,6.689924337432473,11.134107767897468,9.681986943161371,7.7068564022946395,0,94.24020970887348,1.1460105573858033,0
2024,eu30,26.954571271046227,24.206854724187526,31.78562661215203,6.5893714304344435,2.799725622736073,17.351971494249142,5.78144659397671,9.27386988835053,38.7575994606622,6.592615190851536,11.108578018597187,9.570658055380994,7.612036675987278,0,93.62442764881708,1.1391866835877602,0
2025,eu30,26.859975463348864,25.234765627978675,31.246151925939497,6.551115802155576,2.773383143297095,17.215992164803318,5.731561346897179,9.216609758481328,38.51185055811119,6.472667691988848,11.355493140212841,9.451825211406288,6.793313582597209,0,93.93606943260089,1.2709858563469987,0
2026,eu30,26.360310821903095,27.188854548799608,30.58075086651702,6.37136591030771,2.7866081573102237,17.222304692249246,5.669355081607973,9.272271205972011,38.6794171689896,6.532644970806306,11.42898734789864,9.516001510446491,6.018728902008032,0,95.08886123327245,1.2925614361123223,0
2027,eu30,26.028088866348124,27.29966213319312,31.45991519764757,6.211207580122446,2.741862903554492,16.95327054430816,5.5985781871133895,9.167092278191967,38.26374524323326,6.433336837402605,11.473830967998335,9.335263853004777,6.094146125823323,0,93.87283468898366,1.4017727507154583,0
2028,eu30,25.761534358347387,25.10244704972853,34.524115263807545,5.893528963493482,2.7032576285249825,16.832710542684886,5.548380077078954,9.082130272476993,38.01477443659453,6.431471907699566,11.544216063671593,9.25819101385827,5.8873218709384805,0,93.52781007165129,1.3550329602314741,0
2029,eu30,25.510629484519292,22.89812873434636,37.129335861666036,6.054420856853756,2.6780225179315655,16.737238144010362,5.513790706369567,9.040567122301827,37.84937230733044,6.395719347474671,11.573590040496669,9.186994326985042,5.913079312141475,0,93.06221520075867,1.5332523365307151,0
2030,eu30,25.545823510704682,20.671453915680356,39.447405932495265,6.208445155254034,2.6546029070222663,16.62048548791802,5.447473890158306,9.001825180176638,37.767543257549754,6.365563697746768,11.668072379074264,9.120059302267352,5.556005400758425,0,93.08962070115493,1.640994327262996,0
2031,eu30,25.02558649680857,18.413077562596918,42.45652609314939,6.170197660431678,2.63152883731578,16.485213446265828,5.3873289219288845,8.95459652394856,37.62046120303831,6.339774432425448,11.737336650566311,9.064103424881543,5.257319564992402,0,92.96302387537824,1.6760935630688085,0
2032,eu30,24.47288744913961,16.113828033096556,45.321340765442926,6.170961084302728,2.5920686977018184,16.27710982429177,5.324399007318544,8.857874187210884,37.31232967644721,6.275852382508984,11.740161737287107,8.952363416677489,4.969440031822769,0,92.36271889762104,1.6219339342576264,0
2033,eu30,23.79942590468771,13.794942738667203,48.131219565694245,6.240696715399719,2.5547267082652962,16.081163419572764,5.2512649839487056,8.769053369439158,36.99305460866282,6.243913649191704,11.719784438490054,8.846388627917843,4.886663394477383,0,91.57268641101096,1.625175019580133,0
2034,eu30,23.283097166952945,11.478397538687409,50.83409124976443,6.23159435409451,2.529286577292012,15.94265367645217,5.195410256392383,8.711916847795752,36.70389252551858,6.177268967347419,11.774024882596542,8.772780005213253,4.486461412911446,0,91.32077232569665,1.6232010666639023,0
2035,eu30,23.103571761897037,9.169851131733363,53.22328862186808,6.201799801833851,2.5005388144599108,15.782815042117676,5.125550150347976,8.64755405290349,36.45951773643851,6.155916395045059,11.763190312168074,8.697472627062199,4.423091726718235,0,90.70946340382464,1.6321268990813136,0
2036,eu30,22.71725508525664,9.151737908728474,53.42176343434993,6.226622658948405,2.465439243477451,15.587586600952912,5.061703643655297,8.564328592709805,36.11367998294696,6.11092961812006,11.771135999960011,8.62208212119627,4.3138667020085135,0,89.98301910101026,1.5840215537041566,0
2037,eu30,22.30819783596577,9.126011750115776,53.5828187842745,6.243089130800417,2.4362858084434964,15.418906246765069,4.994947770037059,8.49337477227901,35.72660688322302,6.014249255206605,11.749883567685783,8.529627344352887,4.393413383059763,0,88.97046826493316,1.5687131469866642,0
2038,eu30,21.781458083656656,9.101757118325056,54.090440256930975,6.0439157243365775,2.4084722787767925,15.254179033874617,4.918847800244899,8.417258424264004,35.39776487351779,5.970331230554224,11.747020640657418,8.446949570005327,4.253780318172325,0,88.30704353372275,1.5537049449146794,0
2039,eu30,21.31258879879482,9.076688977647969,54.36323063119999,6.014381368835621,2.379054943154775,15.080262252502854,4.835977403539243,8.333198694278542,34.993034911180274,5.933479728752696,11.762557388908458,8.361923291103386,4.178854220742577,0,87.50063439267765,1.5534773948415388,0
2040,eu30,20.76296371245369,9.055403457439303,54.759624437700346,5.976042966798404,2.354945495433882,14.917778574937989,4.767567141962757,8.28181347685618,34.72303868385455,5.8596646955287435,11.800156711623531,8.27686494452559,4.0593114759485385,0,86.9225182487747,1.5439957368738069,0
2041,eu30,20.07908815436463,9.033055578436118,55.326094993773985,5.892317057785164,2.3239128227479555,14.746954003992956,4.687447910242671,8.19557543207989,34.332318314968184,5.756194021460615,11.765618122141653,8.19339083079012,3.960191402603976,0,86.04122005582005,1.5102269650266484,0
2042,eu30,19.219851183427487,9.00484568834107,55.81708605740431,6.006673954236567,2.2980905170330654,14.584352253586676,4.617535798603949,8.123756146313081,33.93436026936985,5.687697756385731,11.80161638697701,8.102026675483694,3.812295640914064,0,85.33714016283899,1.5238593359916988,0
2043,eu30,18.580306063097044,8.976778122635881,56.365367477434425,5.845329563190168,2.268717869463902,14.416823147542893,4.533608388619998,8.051801592720846,33.54891706385831,5.628173786144045,11.887850065712653,8.00648290420484,3.707519187831238,0,84.63485563043626,1.4917359846316798,0
2044,eu30,18.036759442409302,8.952037373018134,56.50377104532551,6.027805869427131,2.243183494954275,14.264028168205042,4.4617710840114855,7.992792312059602,33.241910474026106,5.561891250540051,11.904019841330598,7.916439513217234,3.392033744508632,0,84.19400239383575,1.5023845267753828,0
2045,eu30,17.769752469757716,8.928323956381801,56.46773100920499,6.1174321284722515,2.221112264431171,14.11445447686785,4.400107021988928,7.929828251212272,32.92171696324213,5.490372070993155,11.951314991604198,7.834806767882932,3.3241467563399287,0,83.53956605188272,1.4719731067773123,0
2046,eu30,17.45492002543901,8.901770951914829,56.536118909798965,6.124899631994211,2.191228325077877,13.959051466635511,4.330044982252948,7.861260118574633,32.57275987285534,5.419343359314791,11.98148047816169,7.749244927969916,3.0315179186534595,0,83.03289561218924,1.4560545505392668,0
2047,eu30,17.154131527136578,8.873754187128357,56.57971818311955,6.129937973897832,2.1656208066824387,13.811405214323933,4.256689728495647,7.803102813960805,32.24182940072892,5.349428400614753,12.061414490553103,7.658330672905587,3.0958701947442178,0,82.25195133352096,1.1510645189246023,0
2048,eu30,16.712231725381233,8.845323108342814,56.75386048097805,6.1418157687247845,2.138462055076799,13.657746653408084,4.183025831346499,7.740493073003531,31.935714365767407,5.279307934116525,12.128946492396002,7.584735698395322,2.7903764696532622,0,81.85805563385689,1.0287921684811527,0
2049,eu30,16.439342028528824,8.817283930045809,56.7922870776794,6.123926264202788,2.1143464641151963,13.534504559684732,4.121737099422046,7.6814898394410545,31.668074120764476,5.2169265041623305,12.185469157356232,7.506964952506737,2.711259867635447,0,81.31825282981735,0.9957235994215264,0
2050,eu30,16.318585940292675,8.787790826953076,56.60367328780902,6.167858214474753,2.091853257090847,13.44248060783061,4.060046719552424,7.641629283216748,31.388712559862412,5.158087909245957,12.285346907575038,7.43991702510912,2.6236669680730236,0,80.88440730141014,1.0210104131220525,0
2022,nafta,7.139998916954608,58.377102089285465,12.582485151061153,2.3249164505483577,0.7379494055014993,17.205173086724436,5.935552141828021,19.25732936082696,30.906332430820196,6.51627118423462,10.474248232483223,5.947213930042292,13.18407454509688,0,83.79599522736439,0.7285303522111896,0
2023,nafta,7.241739948796551,59.519558560224766,12.96442101663641,2.3482950490573256,0.7682064269550327,17.992280338325997,6.224373545399283,19.939063892812616,31.9806879674989,6.659819434402456,10.801557758727803,6.14463921391252,13.068895940514011,0,87.44173263752059,0.7031835172815938,0
2024,nafta,7.648879344413569,60.49336643613483,13.676624735378352,2.3887671959109524,0.798443759213913,18.634517683201015,6.561790235646781,20.93822302586971,33.37126744739312,6.9374776157968885,11.281129676395606,6.427391116122483,13.971187065173034,0,90.97905349446648,0.7271199338880989,0
2025,nafta,7.986954326229423,61.97460601587925,14.47911206168716,2.4800191922076817,0.8344505656619053,19.247655037598488,7.158512611926964,21.89379216958887,34.80109968005084,7.3486746474533495,12.043631752602485,6.725437281581548,14.31708601656507,0,95.73616772989938,0.8539100318272179,0
2026,nafta,8.225361672654351,64.21809531938773,14.955470246437804,2.5234849958570873,0.8576209117853651,19.856586723049222,7.105601995555953,22.500160360511597,35.87684167382636,7.695602042686677,12.298577736637625,6.827938901236234,14.961549216169917,0,98.05738112911912,0.8579084177475611,0
2027,nafta,8.44580966607717,66.68564174904154,15.181214081247335,2.5700144275604964,0.8750415066957513,20.44573759696221,7.516522357068136,22.98589619875543,36.52386229433996,7.882700511647091,12.496514206616064,6.946230075266482,15.265074680367551,0,100.40743006698358,0.9661484350120559,0
2028,nafta,8.701363778660054,68.95255341242763,15.624445748051226,2.6424998952944962,0.9022056492370838,21.147321569000148,7.723681727246863,23.707472314040825,37.57796947428458,8.139391926714284,12.891616007686446,7.181642827573133,15.747939074411672,0,103.52336242137167,0.9822460031352767,0
2029,nafta,8.855501101512157,71.4891006821212,15.677939017213083,2.6911906451608476,0.908835331928545,21.58661295715391,7.824113431550014,23.957008272644018,38.06232352309255,8.22460211848803,13.091645469495914,7.234829183125961,16.09291348739746,0,104.79705680008149,1.1482057864592357,0
2030,nafta,9.149163595511105,73.47382795488888,15.995646210004317,2.7615551171038177,0.9320928520424483,22.224275778678173,8.038286607308583,24.586032002814296,39.012326472191276,8.482367045673262,13.474919895758456,7.385515341118784,16.55843681612433,0,107.57737917946096,1.2421481366134548,0
2031,nafta,9.353419576502334,75.46690605047345,16.381382757105083,2.830606945307776,0.9547030951577921,22.815964323551473,8.175541170125213,25.108764590471583,39.825941997769085,8.721599255024447,13.795192879801952,7.554624503547389,17.140791758636563,0,109.81154005681236,1.3123360122727792,0
2032,nafta,9.582044775652887,77.23052176287605,16.85181014667949,2.8774653869358984,0.9726560881487231,23.383251028934247,8.36627723548613,25.62172074405279,40.61529239048126,8.938507359911702,14.091613032739767,7.693566202847491,17.633781894745667,0,112.04910218785643,1.3600647505906713,0
2033,nafta,9.801844322842934,79.02782151725994,17.274068004314973,2.9467953200856676,0.9860664271332197,23.952802532145146,8.553710681254932,26.124183128522116,41.399037468389984,9.131389758187307,14.426782033314796,7.836834108013515,17.987136734536726,0,114.42366940242428,1.3795758059603673,0
2034,nafta,9.969425195914924,80.88358380827202,17.678897160161405,3.0128502770698837,1.0018513619678138,24.60826031075678,8.757505079341048,26.63031707315043,42.160499914901564,9.33328266635626,14.749128586527748,7.943983499412864,18.03736760289957,0,117.14746088951492,1.381131290567831,0
2035,nafta,10.198254958549297,82.79654682542225,18.099712927821066,3.0856678585440958,1.0259699722131836,25.412721172233706,8.998455896995388,27.23302582880511,43.21618995906776,9.612439717837022,15.158458754775948,8.103493197046749,18.994492762426052,0,119.76626173654883,1.4538812181452816,0
2036,nafta,10.435381859259845,84.68019302760007,18.527809117190706,3.1836389071549074,1.0445585241020405,26.08300980137723,9.204086957327602,27.795698628593875,44.0555144530943,9.844158189336815,15.500803528469058,8.244905204587278,19.462712508838003,0,122.31002277805018,1.4825541969596379,0
2037,nafta,10.674433509771365,86.58401456616303,18.945989633894236,3.2436062107804853,1.0625852427688809,26.776007594659923,9.445712850045984,28.36731473039562,44.99682963940005,10.094982690659881,15.850162582796429,8.400997837754339,19.947668291563367,0,125.04692487691776,1.4798353011849272,0
2038,nafta,10.940022712857607,88.40646513355723,19.48146839067895,3.32499216086432,1.0832658212800046,27.521315386701183,9.693537598697395,28.973091098759795,45.9640914532037,10.37572255586827,16.23799221348327,8.566446967568423,20.61474261004032,0,127.80072048552172,1.5967490503265929,0
2039,nafta,11.188319145195518,90.36986541869794,19.9720795427046,3.410511143692886,1.1041084619654518,28.224957339644206,10.011856792672043,29.64534717672826,47.02920446219464,10.662932311620585,16.67419119712251,8.71045755483257,21.225082416392283,0,130.837972880388,1.6351467840096825,0
2040,nafta,11.425758015529924,92.43120130171546,20.41672425940978,3.4823183987181294,1.12577182591831,28.97600196882238,10.2572835731978,30.28814132536448,48.011605974944565,10.95087185706377,17.08817664703487,8.870357651302642,22.493328624250196,0,133.07488219939864,1.6302881962817326,0
2041,nafta,11.660028926260514,94.49396884573574,20.868536979592154,3.5605665363403394,1.1437612034792288,29.68642141743602,10.364530420766297,30.96461905429214,48.988287987395466,11.224945052022386,17.45677490257971,9.044056544234996,22.425142762167706,0,136.44825382003853,1.6649251269256342,0
2042,nafta,11.913206041482104,96.60134131783921,21.322312318041522,3.6263967214702872,1.165292591714402,30.521086379768523,10.706961333500875,31.546824999600148,49.96918499525921,11.514015188818147,17.854406189187646,9.206761031666918,23.123178954930406,0,139.36135375458545,1.6934741057093308,0
2043,nafta,12.170977107067827,98.71436006954889,21.875155190127632,3.70613907351521,1.1882208128316547,31.31233295341579,11.077410193094295,32.246293867361175,51.0856729065922,11.814015578626883,18.274362105749123,9.374960594015217,22.841343681224544,0,143.5319253304618,1.7816881809019152,0
2044,nafta,12.459999166227101,101.00616085000887,22.38549718200401,3.6820124813643775,1.21087551799647,32.05966426272333,11.508407427199224,32.91294079360664,52.16536883021813,12.11344527774924,18.712640515769518,9.54156019597325,22.193382381072077,0,148.03152044016372,1.789395186871913,0
2045,nafta,12.731930463247691,103.16007747461691,22.91841842681766,3.768099414148477,1.234648817382455,32.77555595207145,11.831196389643159,33.53781417138503,53.168601860202344,12.44368726858159,19.13682875028051,9.71246899810629,22.594615959617737,0,151.2461862480351,1.8274053302236326,0
2046,nafta,13.003197853943046,105.3814832011328,23.41012829320886,3.8484967512497517,1.2554507244078006,33.59873165036933,12.160980970346026,34.18209107794958,54.18805210168704,12.749420131061056,19.5570663010151,9.862399001383094,21.3764928075764,0,156.17769915064264,1.8626438558766825,0
2047,nafta,13.300230812380502,107.65843043582326,23.887855066011976,3.9135253282470366,1.27737192250302,34.44380993661948,12.636245307376534,34.81837526488042,55.250652961692374,13.06139027340519,19.97231355200686,10.008724517975086,21.642392796799935,0,159.826490939659,1.5406220603925722,0
2048,nafta,13.5797064951676,109.89516484497253,24.344210117104762,3.9805952704454706,1.295667808529246,35.08247558641961,12.851749049739004,35.445463884138945,56.071648719629685,13.317552810862063,20.337216433203835,10.190560027133646,21.04039401388323,0,163.55194030577277,1.4056800775300569,0
2049,nafta,13.816694302980164,112.19485599474014,24.85595847337358,4.0264935772812604,1.3163837759744412,35.94096470418988,13.109424174598711,36.08522662356477,57.10521462251164,13.665996203127088,20.773343047852457,10.354312234357582,20.405517833190913,0,167.94534755298565,1.3901428955176587,0
2050,nafta,14.113896279784807,114.56675241359332,25.35642113033348,4.090184139614759,1.3401814719685503,36.723282770612606,13.57386735836997,36.79979974773854,58.12695737326865,14.017989131197131,21.207528550890803,10.525049684409023,20.36267810152438,0,171.9519779869309,1.4157523815083652,0
