years,popChange,gdpChange,afterGdp,afterPopulation,flagChina,flagEU30,flagNafta,flagRow,flagArticles,flagFibers,flagGoods,flagResin,beforePercent,afterPercent,beforeYear,afterYear,beforeTotalConsumption,afterTotalConsumption
3,0.0202929443098068,0.299568033335386,13319.6036516575,1352.685,1,0,0,0,1,0,0,0,-0.0860741178387045,-0.104406744213028,2008,2011,73.1927338692644,91.2776283930021
3,0.0202929443098068,0.299568033335386,13319.6036516575,1352.685,1,0,0,0,0,1,0,0,-0.097823918051607,-0.142970410491082,2008,2011,73.1927338692644,91.2776283930021
3,0.0202929443098068,0.299568033335386,13319.6036516575,1352.685,1,0,0,0,0,0,1,0,-0.0442666891741909,-0.0794280058283791,2008,2011,73.1927338692644,91.2776283930021
3,0.0202929443098068,0.299568033335386,13319.6036516575,1352.685,1,0,0,0,0,0,0,1,0.189226433661279,0.197091010324488,2008,2011,73.1927338692644,91.2776283930021
3,0.0110903702601005,-0.0614661199138913,319.058924986387,516.195,0,1,0,0,1,0,0,0,0.00261163298629213,0.0216557035662421,2008,2011,88.0675045870601,89.5837899731947
3,0.0110903702601005,-0.0614661199138913,319.058924986387,516.195,0,1,0,0,0,1,0,0,0.0538223493696727,0.0418602517388701,2008,2011,88.0675045870601,89.5837899731947
3,0.0110903702601005,-0.0614661199138913,319.058924986387,516.195,0,1,0,0,0,0,1,0,0.00794844821914997,0.00256742877331737,2008,2011,88.0675045870601,89.5837899731947
3,0.0110903702601005,-0.0614661199138913,319.058924986387,516.195,0,1,0,0,0,0,0,1,-0.00238453446574499,-0.0016744100695548,2008,2011,88.0675045870601,89.5837899731947
3,0.0306328228983208,0.00141194129974852,1998.22224988488,459.957,0,0,1,0,1,0,0,0,0.071886898280574,0.0501104083281019,2008,2011,76.2308589057717,73.0387183444178
3,0.0306328228983208,0.00141194129974852,1998.22224988488,459.957,0,0,1,0,0,1,0,0,0.0401412242223643,0.0498365809601887,2008,2011,76.2308589057717,73.0387183444178
3,0.0306328228983208,0.00141194129974852,1998.22224988488,459.957,0,0,1,0,0,0,1,0,0.0511603838128172,0.0379250904559678,2008,2011,76.2308589057717,73.0387183444178
3,0.0306328228983208,0.00141194129974852,1998.22224988488,459.957,0,0,1,0,0,0,0,1,-0.0777900194897452,-0.106245018750292,2008,2011,76.2308589057717,73.0387183444178
3,0.0478147810879999,0.0794419453729422,1661.23936967167,4700.429,0,0,0,1,1,0,0,0,0.00564529609450397,0.0297348726327855,2008,2011,104.51179001477,131.83174007202
3,0.0478147810879999,0.0794419453729422,1661.23936967167,4700.429,0,0,0,1,0,1,0,0,-0.00612371101776702,0.04293351507693,2008,2011,104.51179001477,131.83174007202
3,0.0478147810879999,0.0794419453729422,1661.23936967167,4700.429,0,0,0,1,0,0,1,0,-0.0130128859127549,0.0323139177080781,2008,2011,104.51179001477,131.83174007202
3,0.0478147810879999,0.0794419453729422,1661.23936967167,4700.429,0,0,0,1,0,0,0,1,-0.0737715811671621,-0.076461101055734,2008,2011,104.51179001477,131.83174007202
3,0.0201955110096706,0.281455981396693,14367.0221790085,1361.506,1,0,0,0,1,0,0,0,-0.0833872796453535,-0.106416191639922,2009,2012,85.0249586046434,99.5149312976085
3,0.0201955110096706,0.281455981396693,14367.0221790085,1361.506,1,0,0,0,0,1,0,0,-0.0809174166375221,-0.136160471833895,2009,2012,85.0249586046434,99.5149312976085
3,0.0201955110096706,0.281455981396693,14367.0221790085,1361.506,1,0,0,0,0,0,1,0,-0.0301088061907059,-0.0670251178695261,2009,2012,85.0249586046434,99.5149312976085
3,0.0201955110096706,0.281455981396693,14367.0221790085,1361.506,1,0,0,0,0,0,0,1,0.243810762630208,0.182786640786609,2009,2012,85.0249586046434,99.5149312976085
3,0.00959488896646266,-0.0675228529515884,302.233325902299,517.693,0,1,0,0,1,0,0,0,-0.0027831340303145,0.020296113700185,2009,2012,86.2337197511394,88.686929260925
3,0.00959488896646266,-0.0675228529515884,302.233325902299,517.693,0,1,0,0,0,1,0,0,0.0431385774698748,0.0456662558254163,2009,2012,86.2337197511394,88.686929260925
3,0.00959488896646266,-0.0675228529515884,302.233325902299,517.693,0,1,0,0,0,0,1,0,0.00649397940406717,-0.00304441705502775,2009,2012,86.2337197511394,88.686929260925
3,0.00959488896646266,-0.0675228529515884,302.233325902299,517.693,0,1,0,0,0,0,0,1,-0.0218012165707969,-0.0138690110284598,2009,2012,86.2337197511394,88.686929260925
3,0.0306823978177464,0.0957555066039199,2071.00395208222,464.745,0,0,1,0,1,0,0,0,0.0382830467838337,0.0855458807097743,2009,2012,72.6169997831506,81.5936424067054
3,0.0306823978177464,0.0957555066039199,2071.00395208222,464.745,0,0,1,0,0,1,0,0,0.0516408005177614,0.0577250856938449,2009,2012,72.6169997831506,81.5936424067054
3,0.0306823978177464,0.0957555066039199,2071.00395208222,464.745,0,0,1,0,0,0,1,0,0.0426897284280161,0.0474301659522674,2009,2012,72.6169997831506,81.5936424067054
3,0.0306823978177464,0.0957555066039199,2071.00395208222,464.745,0,0,1,0,0,0,0,1,-0.105209524254852,-0.0761088709466617,2009,2012,72.6169997831506,81.5936424067054
3,0.0475416164720223,0.139339658198048,1720.20834122597,4773.049,0,0,0,1,1,0,0,0,0.0423720417639939,0.0135840196374,2009,2012,107.382127709182,133.244801488408
3,0.0475416164720223,0.139339658198048,1720.20834122597,4773.049,0,0,0,1,0,1,0,0,-0.00558752199085634,0.0360239194803979,2009,2012,107.382127709182,133.244801488408
3,0.0475416164720223,0.139339658198048,1720.20834122597,4773.049,0,0,0,1,0,0,1,0,-0.01024379031657,0.0230402985010045,2009,2012,107.382127709182,133.244801488408
3,0.0475416164720223,0.139339658198048,1720.20834122597,4773.049,0,0,0,1,0,0,0,1,-0.104393535862499,-0.080753619501892,2009,2012,107.382127709182,133.244801488408
3,0.0207769900677086,0.247505984424388,15482.7866863306,1371.616,1,0,0,0,1,0,0,0,-0.1338893855733,-0.100157516586619,2010,2013,85.5930434733828,115.418197195441
3,0.0207769900677086,0.247505984424388,15482.7866863306,1371.616,1,0,0,0,0,1,0,0,-0.149194367693808,-0.126236593137287,2010,2013,85.5930434733828,115.418197195441
3,0.0207769900677086,0.247505984424388,15482.7866863306,1371.616,1,0,0,0,0,0,1,0,-0.0648417181441375,-0.0615154297374563,2010,2013,85.5930434733828,115.418197195441
