year,region,eolRecyclingMT,eolLandfillMT,eolIncinerationMT,eolMismanagedMT,consumptionAgricultureMT,consumptionConstructionMT,consumptionElectronicMT,consumptionHouseholdLeisureSportsMT,consumptionPackagingMT,consumptionTransportationMT,consumptionTextileMT,consumptionOtherMT,netImportsMT,netExportsMT,domesticProductionMT,netWasteExportMT,netWasteImportMT
2014,eu30,23.55860285535301,22.753315492334913,31.208832804024947,1.4210953465025276,2.6891522581379688,16.5484105517713,5.513565140883648,8.834822930828432,35.84908594431409,6.080247388053088,11.244243198048316,9.131116034493388,6.718052588331964,0,89.17259085819828,0,0.284264311
2015,eu30,24.517356651607322,20.240135115941786,32.74092032112274,3.203881037092859,2.753283583116979,16.55525965525745,6.275315661925519,8.822763982997381,36.730293145991496,6.329360565185974,12.538066892758767,9.163081079679154,7.9399999999999995,0,91.22742456691273,2.999156919,0
2016,eu30,25.849938858217367,19.479179733159928,34.7723371092795,3.2937825319341485,2.890106709240361,17.752277801216778,5.799435316703047,9.207303360198775,39.02469444359463,6.871943896458612,11.94597373308265,9.380669088343975,7.320000000000001,0,95.55240434883883,0.07573833,0
2017,eu30,27.257430232583516,19.637719984773373,36.29456121420276,2.714575465961674,2.961781642704808,17.825643221686782,5.819069739669461,9.419430227988396,39.652910131277636,7.230816468906547,8.209100097470875,9.685332047571556,2.4400000000000004,0,98.36408357727606,2.546576201,0
2018,eu30,28.300938512802475,20.005384181681727,37.338726652497186,1.6765751911317728,2.9179040908823746,17.63358521550161,5.686982571271052,9.43370053033784,39.337692341592614,7.316966721953512,10.943497936096637,9.747436030870098,6.618699115044248,0,96.39906632346148,1.56923792,0
2019,eu30,29.547683610101643,19.289786285161878,37.38884502185697,1.9757257100485877,2.864722810230875,17.669952209631315,5.948200752664382,9.260496150885558,38.850013711794695,7.2267497336156605,9.721816700646718,9.638927784974557,5.73,0,95.45087985444376,1.319731971,0
2020,eu30,30.290114907800906,18.140783104122523,36.81589154351857,2.3475277025131995,2.7362269128680365,17.203625758753432,6.119623449657865,8.817040212090088,37.01286878109677,6.8795672007485615,10.877015021557481,8.9805206583179,8.850000000000001,0,89.77648799509015,0.9915427239999999,0
2021,eu30,31.75273970863399,12.480533883066338,40.24912750359151,4.041915961523929,2.993987961178732,18.577082858741505,6.235386535033882,9.480984787836434,40.31844839549035,7.165468378116628,11.174920246435647,9.80741250084239,6.983087719832513,0,98.77060394384306,1.4040988302585902,0
2010,nafta,5.014190527825937,45.16551015642207,9.089795140267368,3.722847489880815,0.5342359095343607,12.660917850730089,6.035455617752607,14.478295183659064,23.8025688867254,4.574500058109586,8.161572904080284,4.927121083608788,15.385583097493424,0,59.78908439670674,2.090802701,0
2011,nafta,5.295040133232777,44.864127739236466,10.34736431343438,3.3724742947489825,0.6569752762228482,11.75038689749464,4.253145893666068,14.96981550321835,24.428311697860533,4.66398117587517,8.11834738760935,4.197754512470844,10.066184573002756,0,62.97253377141506,2.247761702,0
2012,nafta,5.830223025876476,47.47275852334364,10.487700040800789,3.2166747728973673,0.6555637230575551,12.538150888867781,4.962169155589433,15.437284525266332,28.800504838091,5.282201407972098,9.208337483683174,4.709430384177978,15.556526548672565,0,66.03711585803279,2.211387,0
2013,nafta,6.300536604007729,49.23931396326829,10.381409327828928,3.0124009802531484,0.7445626603538729,14.803714423821418,3.6716934344019583,15.916396831230113,27.67468944111775,5.463400570629787,10.194755021774863,5.515538913358923,15.573094209161626,0,68.41165708752706,2.05862517,0
2014,nafta,6.523029672245563,49.25988335823416,10.321249481401207,2.7110481971147173,0.702530292603091,13.497769969854476,3.6603882094782785,16.251219057747743,26.911542143253246,5.4943708962519455,9.177045948439947,4.90900710614926,10.21697617091208,0,70.38689745286591,2.353568073,0
2015,nafta,6.333691982646298,50.13064715104466,10.819765530575886,2.7084406599824495,0.6759290055316169,13.867043518969005,7.13019670607471,16.776753671728578,27.67727643434985,5.680499315759954,10.143238868938537,4.982505795505498,16.03,0,70.90344331685776,1.860030491,0
2016,nafta,6.700907269191483,51.03382461717216,10.906795874322308,2.6518484086587577,0.7062786138126915,12.747918562945014,4.031995597378229,16.3416243177188,26.709002446841442,5.565968303048588,9.803331438767646,4.738288453891164,10.71,0,69.93440773440358,0.097165117,0
2017,nafta,6.206254989093086,53.2331080233309,11.569866148498207,2.2714746713327703,0.6460620949781338,15.261889933233148,3.896439552218999,17.589199078302176,28.53292612659043,6.171993687615395,10.072438507029798,5.232585421948631,14.450000000000001,0,72.95353440191671,1.5424014,0
2018,nafta,6.52029386456026,55.151446371713526,11.858502120880383,1.7618346008165138,0.7093519417782802,16.097062271166916,4.131862744951471,17.98172765380972,29.26064192716101,6.136219711787454,10.033303666982805,5.514478871985673,15.094283185840707,0,74.77036560378261,0.854936838,0
2019,nafta,6.9293762598358235,56.470963340123845,11.947994281909612,1.3889447431121642,0.6958152973383017,16.693320470492402,4.12673411460726,18.687938775326504,30.12938865761117,6.231916474456587,8.993514000156981,5.6739463237495755,14.51,0,76.72257411373877,0.797769459,0
2020,nafta,7.349327377109158,56.94946873921607,12.032568971671271,1.8529687110370965,0.733269891530679,16.55927325551854,7.61056054557346,18.86574547555634,30.430601542506942,5.967426273767622,11.068280139289651,6.232489970866582,21.259999999999998,0,76.20764709460983,0.3324026259999999,0
2021,nafta,7.600956357545335,57.160556476333824,12.893820534230878,1.5991449293507987,0.7656150511783615,16.118003282844484,5.496370629325696,18.375388332562068,30.10232919352609,6.111118784838737,10.620627226430713,5.570797932769864,16.79213488389796,0,76.36811554957805,0,0.22003809341314945
2022,row,25.15517499134871,43.91414390677275,7.698731825195353,60.12146720072787,4.488315380722469,32.99501760861722,11.161106525864056,21.20139664324188,52.58992869638314,11.072448628445272,29.634733922418036,12.128800259591628,20.6490115526516,0,154.62273611263208,0,7.7650890970737985
2023,row,26.503205678346692,43.16967168732758,7.877420673044175,62.303082459118606,4.584849875139724,33.90214898938871,11.44885089884724,21.661496631290447,53.75463889251523,11.290548956332998,30.839716414714985,12.33625124355666,21.95124663561291,0,157.8672552661731,0,10.585612424821461
2024,row,27.865247685675826,42.17962806473435,8.050164631898818,64.61946232858686,4.681384369556952,34.80928037015997,11.73659527183031,22.12159661933913,54.91934908864687,11.508649284220724,32.044698907011934,12.543702227521692,23.253482546729458,0,161.11177359155812,0,13.686348620944992
2025,row,29.45074656939215,41.23517566371301,8.276254873058875,67.56154824247716,4.777918863974207,35.71641175093146,12.024339644813494,22.581696607387812,56.084059284778505,11.72674961210845,33.249681399308884,12.751153211486667,24.555719201040084,0,164.35629117374938,0,17.06729768716706
2026,row,31.21262348599176,40.202970811282285,8.53850745019851,71.02018693365805,4.874453358391463,36.623543131702945,12.312084017796678,23.041796595436494,57.24876948091014,11.944849939996175,34.45466389160629,12.958604195451699,25.857956524821738,0,167.60080808647015,0,20.72845962436387
2027,row,33.03161913189382,38.88708311025802,8.802273190564412,74.73193506158317,4.97098785280869,37.53067451247421,12.599828390779749,23.501896583485177,58.41347967704178,12.1629502678839,35.65964638390324,13.16605517941673,27.1601776848631,0,170.84534116293037,0,24.669834432305887
2028,row,34.874648414613496,37.23682661594507,9.058775913808564,78.63551160335085,5.067522347225946,38.437805893245695,12.887572763762932,23.96199657153386,59.578189873173415,12.381050595771626,36.864628876200186,13.373506163381705,28.462364777243828,0,174.08990830705153,0,28.89142211192611
2029,row,36.74850325451452,35.254157900022896,9.310201318346637,82.7599785658052,5.164056841643173,39.344937274017184,13.175317136746116,24.422096559582542,60.74290006930505,12.599150923659352,38.069611368497135,13.580957147346737,29.764550878385784,0,177.3344764424115,0,33.39322266276929
2030,row,38.66368390875618,32.94110437117036,9.559436787725378,87.14205911481969,5.260591336060429,40.252068654788445,13.463061509729187,24.882196547631224,61.90761026543714,12.817251251547077,39.274593860794084,13.788408131311769,31.06673609056475,0,180.5790454667346,0,38.175236085258135
2031,row,40.628105346131726,30.293186672446623,9.808468883250058,91.81240153963572,5.357125830477656,41.159200035559934,13.75080588271237,25.342296535679793,63.07232046156878,13.035351579434803,40.47957635309149,13.9958591152768,32.36892050255207,0,183.82361529124955,0,43.23746237934883
2032,row,42.64678862330081,27.30069286193528,10.058413444303872,96.79521751221718,5.453660324894912,42.06633141633142,14.038550255695554,25.802396523728476,64.23703065770042,13.253451907322471,41.68455884538844,14.203310099241776,33.671104191759085,0,187.06818583854437,0,48.57990154506207
2033,row,44.7218705373587,23.950268978694027,10.30961529116255,102.10841649517835,5.550194819312139,42.973462797102684,14.326294628678625,26.262496511777158,65.40174085383205,13.471552235210197,42.88954133768539,14.410761083206808,34.97328722598938,0,190.31275704081565,0,54.20255358240034
2034,row,46.85337460409945,20.22678841899911,10.56190675359921,107.76530376305048,5.646729313729395,43.88059417787417,14.614039001661808,26.72259649982584,66.56645104996369,13.689652563097923,44.094523829982336,14.61821206717184,36.27546966487714,0,193.55732883842987,0,60.105418491412145
2035,row,49.04040346010688,16.114845926543794,10.814925972863321,113.77719007675621,5.743263808146651,44.78772555864566,14.901783374644879,27.182696487874523,67.73116124609533,13.907752890985648,45.299506322279285,14.825663051136871,37.577651561074035,0,196.8019011787348,0,66.28849627202096
2036,row,51.28205632317663,11.599433274257795,11.068335582568206,120.15542096624877,5.839798302563878,45.69485693941692,15.189527747628063,27.642796475923205,68.89587144222696,14.125853218873374,46.50448881457669,15.033114035101846,38.879832961238634,0,200.0464740150723,0,72.75178692450812
2037,row,53.57782805328919,6.66598178004348,11.321904583873275,126.91228341797255,5.936332796981134,46.60198832018841,15.477272120611246,28.102896463971888,70.0605816383586,14.3439535467611,47.70947130687364,15.240565019066878,40.18201390686009,0,203.29104730595282,0,79.49529044839835
2038,row,55.92763043141545,1.3001548740846436,11.575501936080993,134.06107939730236,6.032867291398361,47.5091197009599,15.765016493594317,28.562996452020457,71.22529183449069,14.562053874648825,48.91445379917059,15.44801600303191,41.48419443495312,0,206.53562101436194,0,86.51900684427774
2039,row,58.33165853722032,-4.512355883866394,11.829059427744518,141.61584572395796,6.129401785815617,48.41625108173116,16.0527608665775,29.02309644006914,72.39000203062233,14.78015420253655,50.11943629146754,15.655466986996885,42.786374578641,0,209.7801951071757,0,93.82293611167616
2040,row,60.7902469784141,-10.785948879903104,12.082536866670608,149.59103914069175,6.225936280232844,49.32338246250265,16.340505239560684,29.48319642811782,73.55471222675396,14.998254530424276,51.324418783764486,15.862917970961917,44.08855436765212,0,213.02476955466648,0,101.40707825091948
2041,row,63.30376724128005,-17.535153676968257,12.33589930495595,158.00130374484337,6.3224707746501,50.23051384327391,16.628249612543755,29.943296416166504,74.7194224228856,15.216354858312002,52.52940127606189,16.07036895492695,45.39073382874287,0,216.26934433007787,0,109.27143326170447
2042,row,65.8725641514079,-24.774624906360245,12.589104338930975,166.86131892527914,6.419005269067355,51.1376452240454,16.91599398552694,30.403396404215187,75.88413261901724,15.434455186199727,53.73438376835884,16.27781993889198,46.69291298605787,0,219.51391940926476,0,117.4160011443577
2043,row,68.49691459396006,-32.51910892564711,12.842095020498496,176.185690482553,6.515539763484583,52.04477660481689,17.203738358510122,30.86349639226387,77.04884281514887,15.652555514087396,54.93936626065579,16.485270922856955,47.995091861439015,0,222.75849477038545,0,125.8407818985919
2044,row,71.17699665296034,-40.78339234945716,13.094795488116459,185.98885785066807,6.612074257901838,52.95190798558815,17.491482731493193,31.32359638031255,78.21355301128051,15.870655841975122,56.14434875295274,16.692721906821987,49.2972704746942,0,226.0030703936319,0,134.5457755247432
2045,row,73.91286658756385,-49.58223817094623,13.347108513917822,196.28501231705377,6.708608752319066,53.85903936635964,17.779227104476377,31.78369636836112,79.3782632074126,16.088756169862847,57.34933124524969,16.90017289078702,50.59944884382618,0,229.24764626100222,0,143.53098202239272
2046,row,76.70444675164654,-58.93031739877726,13.598915283912,207.08803625626152,6.805143246736321,54.76617074713113,18.06697147745956,32.2437963564098,80.54297340354424,16.306856497750573,58.55431373754709,17.10762387475205,51.90162698523377,0,232.49222235609696,0,152.79640139184295
2047,row,79.5515281313368,-68.84214692671644,13.850077777647053,218.41147652112713,6.901677741153549,55.67330212790239,18.35471585044263,32.703896344458485,81.70768359967587,16.5249568256383,59.75929622984404,17.315074858717026,53.20380491388552,0,235.7367986639468,0,162.3420336329095
2048,row,82.45378833821711,-79.33204435674726,14.100443571163053,230.26855911805984,6.998212235570804,56.58043350867388,18.642460223425815,33.16399633250717,82.87239379580751,16.743057153526024,60.96427872214099,17.522525842682057,54.50598264347195,0,238.9813751708623,0,172.16787874592157
2049,row,85.41082219438302,-90.4141070912951,14.349852282809103,242.67224265861242,7.09474672998806,57.487564889445366,18.930204596409,33.62409632055585,84.03710399193915,16.96115748141375,62.16926121443794,17.72997682664709,55.80816018653846,0,242.22595186429774,0,182.27393673058654
2050,row,88.42217936531891,-102.10221758495673,14.598142539892722,255.63529970955878,7.191281224405287,58.39469627021663,19.21794896939207,34.08419630860453,85.20181418807078,17.179257809301475,63.37424370673489,17.937427810612064,57.11033755460224,0,245.47052873273552,0,192.66020758684868
2022,china,28.271618387654417,46.76925624799405,77.58535951702322,-5.0040188329492805,10.673105091480693,29.33678041494295,19.347260669389925,14.766962439332247,61.22582194644383,11.786247256573006,45.94597505604543,10.278595160397117,0,44.92995588235283,248.29070391695802,7.00410409423057,0
2023,china,25.182666678950284,43.6389944765991,95.91831127485511,-7.256777789889797,11.14947814531422,30.51044836191477,20.228644639942104,15.523916937190279,64.08040468662057,12.343863466146331,47.97410368140663,10.860144170356534,0,46.73791176470567,259.40891585359714,10.274896209943108,0
2024,china,21.059452265071904,38.640843391163024,117.3273078023776,-9.633994960335105,11.625851199147746,31.684116308886132,21.11002861049451,16.28087143504854,66.93498742679822,12.901479675719429,50.00223230676875,11.441693180315724,0,48.54586764705879,270.52712779023784,13.853094243328087,0
2025,china,15.743595433679017,31.345440882568095,141.4317644683577,-12.055609002575716,12.102224252981387,32.85778425585795,21.99141258104669,17.0378259329068,69.78957016697495,13.459095885292527,52.03036093212995,12.023242190275141,0,50.35382352941163,281.645339726877,17.73869819450192,0
2026,china,9.270039294795456,29.955182084788298,160.17710809306027,-14.49189120587032,12.578597306814913,34.03145220282977,22.872796551599095,17.79478043076483,72.64415290715169,14.016712094865852,54.05848955749116,12.604791200234331,0,52.161779411764684,292.7635516635163,21.931708063581027,0
2027,china,1.654121655192621,28.14906866916331,180.46739497668028,-16.95721611412382,13.054970360648554,35.20512014980113,23.754180522151273,18.55173492862309,75.49873564732934,14.57432830443895,56.08661818285327,13.186340210193748,0,53.9697058823528,303.88173418839216,26.432123849983327,0
2028,china,-7.169618384037729,25.939032546671026,202.58309107364013,-19.454146982535082,13.53134341448208,36.37878809677295,24.63556449270368,19.308689426481124,78.35331838750608,15.131944514012048,58.11474680821448,13.767889220152938,0,55.77757352941185,314.9998578897372,31.23994555452373,0
2029,china,-17.288406282830856,23.295032719784395,226.61495790517682,-21.96792078571623,14.007716468315607,37.55245604374477,25.516948463256085,20.065643924339383,81.20790112768282,15.689560723585373,60.14287543357568,14.349438230112355,0,57.585441176470674,326.11798159108275,36.35517317650374,0
2030,china,-28.781151233156734,20.180969588109548,252.57645308214134,-24.47524548397512,14.484089522149247,38.72612399071613,26.398332433808264,20.822598422197416,84.06248386786046,16.24717693315847,62.17100405893689,14.930987240071545,0,59.39330882352921,337.2361052924276,41.77780671638902,0
2031,china,-41.71317177371891,16.56605474114655,280.45943898185465,-26.95007527661435,14.960462575982774,39.89979193768795,27.27971640436067,21.579552920055676,86.9170666080372,16.80479314273157,64.199132684299,15.512536250030962,0,61.201176470588265,348.3542289937741,47.507846173946746,0
2032,china,-56.13931427987448,12.426512834474842,310.2601450585565,-29.36681031270693,15.436835629816414,41.07345988465977,28.16110037491285,22.336507417913708,89.77164934821485,17.362409352304894,66.22726130966021,16.094085259990152,0,63.00904411764709,359.4723526951199,53.545291549293324,0
2033,china,-72.10931687077591,7.744068860523989,341.9920049475051,-31.70195135822058,15.913208683649941,42.24712783163159,29.042484345465255,23.093461915771968,92.62623208839159,17.920025561877992,68.25538993502141,16.67563426994957,0,64.81691176470564,370.59047639646496,59.89014284231234,0
