alpha,degree,depth,estimators,kernel,max_features,testInSampleResponse,testInSampleTarget,testOutSampleResponse,testOutSampleTarget,trainInSampleResponse,trainInSampleTarget,trainOutSampleResponse,trainOutSampleTarget,type,validInSampleResponse,validInSampleTarget,validOutSampleResponse,validOutSampleTarget
0,,,,,,0.019551505317839196,2.0883129371815423,0.020050246438722337,2.5961174945088556,0.020383091893016004,2.17930906368566,0.019838405064943214,2.030735153089577,linear,0.01929993801345315,2.1615370473270885,0.020050246438722337,2.5961174945088556
0.2,,,,,,0.01962414598568084,2.0925270142345243,0.019942431655585565,2.5973173647259853,0.02033997649618142,2.169018521883531,0.019768049217655986,2.0184118273434684,linear,0.019234969085905128,2.1562790921714377,0.019942431655585565,2.5973173647259853
0.4,,,,,,0.019721223258337296,2.0992981236159727,0.01987964366657441,2.6024302498498675,0.020354331957162436,2.1652813752040103,0.019769338975362174,2.0136228408924812,linear,0.01924898997885839,2.159271009082959,0.01987964366657441,2.6024302498498675
0.6,,,,,,0.01987818202478741,2.1138982311828163,0.019840222951324347,2.609354483565821,0.020419011470087286,2.167368306181803,0.01981195512796713,2.0132871855878665,linear,0.019304414572277644,2.166785922211066,0.019840222951324347,2.609354483565821
0.8,,,,,,0.02005487846404085,2.1306449007800605,0.019850742509069062,2.6218757674791777,0.02053389290738464,2.17506971073369,0.019887801863217536,2.0166661168413667,linear,0.019391188172604656,2.1781005875620276,0.019850742509069062,2.6218757674791777
1,,,,,,0.020234472211715055,2.147528013087263,0.01990714611370038,2.640239433751868,0.020692058488619387,2.1880817399159698,0.019995719128313355,2.0238943292026548,linear,0.01953107738144084,2.1960052603676328,0.01990714611370038,2.640239433751868
0,1,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.2,1,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.4,1,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.6,1,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.8,1,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0,2,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.2,2,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.4,2,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.6,2,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.8,2,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0,3,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.2,3,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.4,3,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.6,3,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0.8,3,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
0,4,,,linear,,0.032902814958349465,3.4974010759871423,0.03429758826339759,4.520844122165666,0.03165873599069047,3.372583435099575,0.03310017050624603,3.3608117911781803,svr,0.03173279664983409,3.4919893977063463,0.03429758826339759,4.520844122165666
