years,popChange,gdpChange,afterGdp,afterPopulation,flagChina,flagEU30,flagNafta,flagRow,flagAgriculture,flagConstruction,flagElectronic,flagHouseholdLeisureSports,flagOther,flagPackaging,flagTextile,flagTransportation,consumptionChange,beforeConsumptionMT,afterConsumptionMT,beforeYear,afterYear
3,0.0269616604268965,0.042878107397085,2388.27791455317,491.281,0,0,1,0,0,0,0,0,0,0,1,0,0.0802254116575899,5.68049931575995,6.13621971178745,2015,2018
3,0.0438047830104697,0.0718540564673842,2212.56073149836,5212.902,0,0,0,1,1,0,0,0,0,0,0,0,0.0668948292325152,3.85096598262504,4.10857569441297,2015,2018
3,0.0438047830104697,0.0718540564673842,2212.56073149836,5212.902,0,0,0,1,0,1,0,0,0,0,0,0,-0.013972032567869,27.4708949992821,27.0870707596836,2015,2018
3,0.0438047830104697,0.0718540564673842,2212.56073149836,5212.902,0,0,0,1,0,0,1,0,0,0,0,0,0.596544303679526,6.53789785505081,10.43804357852,2015,2018
3,0.0438047830104697,0.0718540564673842,2212.56073149836,5212.902,0,0,0,1,0,0,0,1,0,0,0,0,0.0199609241134206,18.6037581487605,18.9751063533924,2015,2018
3,0.0438047830104697,0.0718540564673842,2212.56073149836,5212.902,0,0,0,1,0,0,0,0,1,0,0,0,-0.0687836486918136,11.1409935974472,10.3746754077626,2015,2018
3,0.0438047830104697,0.0718540564673842,2212.56073149836,5212.902,0,0,0,1,0,0,0,0,0,1,0,0,0.0738335954027469,45.1147741270555,48.4457601066389,2015,2018
3,0.0438047830104697,0.0718540564673842,2212.56073149836,5212.902,0,0,0,1,0,0,0,0,0,0,1,0,-0.0390658528956512,10.0091604519576,9.61814406213245,2015,2018
3,0.0158081217140944,0.190244844626568,22980.5596147621,1419.73,1,0,0,0,1,0,0,0,0,0,0,0,0.217874275935631,7.68656825124247,9.36127374341174,2016,2019
3,0.0158081217140944,0.190244844626568,22980.5596147621,1419.73,1,0,0,0,0,1,0,0,0,0,0,0,-0.073058670170706,26.3323552252769,24.4085483700556,2016,2019
3,0.0158081217140944,0.190244844626568,22980.5596147621,1419.73,1,0,0,0,0,0,1,0,0,0,0,0,0.199726431009354,14.9468140741733,17.9320879041683,2016,2019
3,0.0158081217140944,0.190244844626568,22980.5596147621,1419.73,1,0,0,0,0,0,0,1,0,0,0,0,0.122264684160936,10.7640088499229,12.0800669922643,2016,2019
3,0.0158081217140944,0.190244844626568,22980.5596147621,1419.73,1,0,0,0,0,0,0,0,1,0,0,0,0.0141050257914908,7.96250835362775,8.07481973932063,2016,2019
3,0.0158081217140944,0.190244844626568,22980.5596147621,1419.73,1,0,0,0,0,0,0,0,0,1,0,0,0.211175310919188,43.8782731220441,53.1442810911888,2016,2019
3,0.0158081217140944,0.190244844626568,22980.5596147621,1419.73,1,0,0,0,0,0,0,0,0,0,1,0,0.0725417793488336,8.7870489995534,9.42447716920639,2016,2019
3,0.00627358101906388,0.221221448516851,407.268977936362,525.145,0,1,0,0,1,0,0,0,0,0,0,0,-0.00878303175738382,2.89010670924036,2.86472281023087,2016,2019
3,0.00627358101906388,0.221221448516851,407.268977936362,525.145,0,1,0,0,0,1,0,0,0,0,0,0,-0.00463746638641604,17.7522778012168,17.6699522096313,2016,2019
3,0.00627358101906388,0.221221448516851,407.268977936362,525.145,0,1,0,0,0,0,1,0,0,0,0,0,0.0256517105265186,5.79943531670305,5.94820075266438,2016,2019
3,0.00627358101906388,0.221221448516851,407.268977936362,525.145,0,1,0,0,0,0,0,1,0,0,0,0,0.00577723885114115,9.20730336019878,9.26049615088556,2016,2019
3,0.00627358101906388,0.221221448516851,407.268977936362,525.145,0,1,0,0,0,0,0,0,1,0,0,0,0.0275309462681594,9.38066908834397,9.63892778497456,2016,2019
3,0.00627358101906388,0.221221448516851,407.268977936362,525.145,0,1,0,0,0,0,0,0,0,1,0,0,-0.00447615886019089,39.0246944435946,38.8500137117947,2016,2019
3,0.00627358101906388,0.221221448516851,407.268977936362,525.145,0,1,0,0,0,0,0,0,0,0,1,0,0.0516310730272251,6.87194389645861,7.22674973361566,2016,2019
3,0.0259057265290221,0.0166392404051828,2386.97563621941,495.098,0,0,1,0,1,0,0,0,0,0,0,0,-0.0148147151418133,0.706278613812692,0.695815297338302,2016,2019
3,0.0259057265290221,0.0166392404051828,2386.97563621941,495.098,0,0,1,0,0,1,0,0,0,0,0,0,0.309493811720423,12.747918562945,16.6933204704924,2016,2019
3,0.0259057265290221,0.0166392404051828,2386.97563621941,495.098,0,0,1,0,0,0,1,0,0,0,0,0,0.023496681715286,4.03199559737823,4.12673411460726,2016,2019
3,0.0259057265290221,0.0166392404051828,2386.97563621941,495.098,0,0,1,0,0,0,0,1,0,0,0,0,0.143579023234775,16.3416243177188,18.6879387753265,2016,2019
3,0.0259057265290221,0.0166392404051828,2386.97563621941,495.098,0,0,1,0,0,0,0,0,1,0,0,0,0.197467477753498,4.73828845389116,5.67394632374958,2016,2019
3,0.0259057265290221,0.0166392404051828,2386.97563621941,495.098,0,0,1,0,0,0,0,0,0,1,0,0,0.128061174039625,26.7090024468414,30.1293886576112,2016,2019
3,0.0259057265290221,0.0166392404051828,2386.97563621941,495.098,0,0,1,0,0,0,0,0,0,0,1,0,0.119646418223986,5.56596830304859,6.23191647445659,2016,2019
3,0.0428388257282752,0.0553045207086418,2244.70307265655,5284.957,0,0,0,1,1,0,0,0,0,0,0,0,0.0127260750316164,4.08166085974592,4.13360438210066,2016,2019
3,0.0428388257282752,0.0553045207086418,2244.70307265655,5284.957,0,0,0,1,0,1,0,0,0,0,0,0,0.244291850507808,25.3315463096812,31.5198366338975,2016,2019
3,0.0428388257282752,0.0553045207086418,2244.70307265655,5284.957,0,0,0,1,0,0,1,0,0,0,0,0,0.0852408821892411,9.70062625347527,10.5275161931096,2016,2019
3,0.0428388257282752,0.0553045207086418,2244.70307265655,5284.957,0,0,0,1,0,0,0,1,0,0,0,0,0.0983593525528301,18.6401569425795,20.4735907109347,2016,2019
3,0.0428388257282752,0.0553045207086418,2244.70307265655,5284.957,0,0,0,1,0,0,0,0,1,0,0,0,0.149455584916093,10.512248033514,12.0833622121459,2016,2019
3,0.0428388257282752,0.0553045207086418,2244.70307265655,5284.957,0,0,0,1,0,0,0,0,0,1,0,0,0.037776435661572,47.155989465035,48.9373746671187,2016,2019
3,0.0428388257282752,0.0553045207086418,2244.70307265655,5284.957,0,0,0,1,0,0,0,0,0,0,1,0,0.120449491184916,9.72463596833456,10.895963422679,2016,2019
3,0.0126978550545713,0.142525832581769,23509.1124859016,1423.998,1,0,0,0,1,0,0,0,0,0,0,0,0.254885247926138,8.19588652953612,10.2848970995914,2017,2020
3,0.0126978550545713,0.142525832581769,23509.1124859016,1423.998,1,0,0,0,0,1,0,0,0,0,0,0,0.139126527012515,22.9572503037946,26.1512128083186,2017,2020
3,0.0126978550545713,0.142525832581769,23509.1124859016,1423.998,1,0,0,0,0,0,1,0,0,0,0,0,0.110960736808831,15.5680642036559,17.2955080783808,2017,2020
3,0.0126978550545713,0.142525832581769,23509.1124859016,1423.998,1,0,0,0,0,0,0,1,0,0,0,0,0.447700299117777,10.3273869602189,14.9509611914139,2017,2020
3,0.0126978550545713,0.142525832581769,23509.1124859016,1423.998,1,0,0,0,0,0,0,0,1,0,0,0,0.0628461548326307,8.26637525406393,8.78588515318546,2017,2020
3,0.0126978550545713,0.142525832581769,23509.1124859016,1423.998,1,0,0,0,0,0,0,0,0,1,0,0,0.258209207882918,46.5719049925838,58.5971996903173,2017,2020
3,0.0126978550545713,0.142525832581769,23509.1124859016,1423.998,1,0,0,0,0,0,0,0,0,0,1,0,0.387325713529366,8.64130240927392,11.988301030769,2017,2020
3,0.00629995028870803,0.0532532949641797,384.405556264009,526.315,0,1,0,0,1,0,0,0,0,0,0,0,-0.0761550840158447,2.96178164270481,2.73622691286804,2017,2020
3,0.00629995028870803,0.0532532949641797,384.405556264009,526.315,0,1,0,0,0,1,0,0,0,0,0,0,-0.0348945311648895,17.8256432216868,17.2036257587534,2017,2020
3,0.00629995028870803,0.0532532949641797,384.405556264009,526.315,0,1,0,0,0,0,1,0,0,0,0,0,0.0516497865525628,5.81906973966946,6.11962344965787,2017,2020
3,0.00629995028870803,0.0532532949641797,384.405556264009,526.315,0,1,0,0,0,0,0,1,0,0,0,0,-0.0639518528528826,9.4194302279884,8.81704021209009,2017,2020
3,0.00629995028870803,0.0532532949641797,384.405556264009,526.315,0,1,0,0,0,0,0,0,1,0,0,0,-0.0727710093770483,9.68533204757156,8.9805206583179,2017,2020
3,0.00629995028870803,0.0532532949641797,384.405556264009,526.315,0,1,0,0,0,0,0,0,0,1,0,0,-0.0665787540294158,39.6529101312776,37.0128687810968,2017,2020
3,0.00629995028870803,0.0532532949641797,384.405556264009,526.315,0,1,0,0,0,0,0,0,0,0,1,0,-0.0485767090989521,7.23081646890655,6.87956720074856,2017,2020
3,0.0239525014935668,-0.0846886990413701,2190.30141655297,498.756,0,0,1,0,1,0,0,0,0,0,0,0,0.134983614160953,0.646062094978134,0.733269891530679,2017,2020
3,0.0239525014935668,-0.0846886990413701,2190.30141655297,498.756,0,0,1,0,0,1,0,0,0,0,0,0,0.0850080381893142,15.2618899332331,16.5592732555185,2017,2020
3,0.0239525014935668,-0.0846886990413701,2190.30141655297,498.756,0,0,1,0,0,0,1,0,0,0,0,0,0.953208934356313,3.896439552219,7.61056054557346,2017,2020
3,0.0239525014935668,-0.0846886990413701,2190.30141655297,498.756,0,0,1,0,0,0,0,1,0,0,0,0,0.0725755841167832,17.5891990783022,18.8657454755563,2017,2020
3,0.0239525014935668,-0.0846886990413701,2190.30141655297,498.756,0,0,1,0,0,0,0,0,1,0,0,0,0.191091873001011,5.23258542194863,6.23248997086658,2017,2020
3,0.0239525014935668,-0.0846886990413701,2190.30141655297,498.756,0,0,1,0,0,0,0,0,0,1,0,0,0.066508265135416,28.5329261265904,30.4306015425069,2017,2020
3,0.0239525014935668,-0.0846886990413701,2190.30141655297,498.756,0,0,1,0,0,0,0,0,0,0,1,0,-0.0331444625839872,6.1719936876154,5.96742627376762,2017,2020
3,0.0418550555260408,0.00712922493563329,2255.42013568658,5355.907,0,0,0,1,1,0,0,0,0,0,0,0,0.0604787332710937,3.97036712534631,4.21048989970845,2017,2020
3,0.0418550555260408,0.00712922493563329,2255.42013568658,5355.907,0,0,0,1,0,1,0,0,0,0,0,0,0.124494890315965,29.0357162013246,32.650514505054,2017,2020
3,0.0418550555260408,0.00712922493563329,2255.42013568658,5355.907,0,0,0,1,0,0,1,0,0,0,0,0,-0.0896544749017864,10.326369951956,9.40056467627177,2017,2020
3,0.0418550555260408,0.00712922493563329,2255.42013568658,5355.907,0,0,0,1,0,0,0,1,0,0,0,0,-0.0451821317931147,19.5436556240266,18.6606315999026,2017,2020
3,0.0418550555260408,0.00712922493563329,2255.42013568658,5355.907,0,0,0,1,0,0,0,0,1,0,0,0,0.141039114446751,10.4262185098557,11.8967231355141,2017,2020
3,0.0418550555260408,0.00712922493563329,2255.42013568658,5355.907,0,0,0,1,0,0,0,0,0,1,0,0,0.0399319127329594,47.0061331665772,48.8831779740988,2017,2020
3,0.0418550555260408,0.00712922493563329,2255.42013568658,5355.907,0,0,0,1,0,0,0,0,0,0,1,0,-0.0365103745385967,9.89285985055854,9.5316678321568,2017,2020
3,0.0191667281650124,0.385333064728228,10045.4037865323,1325.781,1,0,0,0,0,0,0,0,0,0,0,1,0.531842111029749,11.754879057159,18.0066187498178,2005,2008
3,0.0126488626536232,0.0672232659058262,336.225748152439,510.533,0,1,0,0,0,0,0,0,0,0,0,1,0.210863680159289,8.67097504652259,10.4993687554017,2005,2008
3,0.0326152849441218,0.0469716998251816,1936.09674660705,446.286,0,0,1,0,0,0,0,0,0,0,0,1,-0.0537552443260782,7.9015387716122,7.47678962439221,2005,2008
3,0.048191574623396,0.0878234498849093,1468.75177439806,4485.935,0,0,0,1,0,0,0,0,0,0,0,1,-0.129221862937821,11.4660703665026,9.98440339316697,2005,2008
3,0.0195786319634328,0.343959906636035,10989.5437268541,1334.554,1,0,0,0,0,0,0,0,0,0,0,1,0.328906123211589,15.8319201023618,21.0391355662253,2006,2009
3,0.0134374493551053,0.0019419335466279,321.038420497197,512.773,0,1,0,0,0,0,0,0,0,0,0,1,0.072146945408431,8.8884593693792,9.52973456226686,2006,2009
3,0.0322747543565652,-0.0507126292153729,1833.75962626886,450.91,0,0,1,0,0,0,0,0,0,0,0,1,-0.0722401770811636,8.27051376425066,7.67305038536899,2006,2009
3,0.0479962868175804,0.00661814106687017,1441.30717663338,4556.429,0,0,0,1,0,0,0,0,0,0,0,1,0.0362873371150009,9.51219883642318,9.85737120230539,2006,2009
3,0.0200812908143202,0.301022373778532,12158.3774277246,1343.698,1,0,0,0,0,0,0,0,0,0,0,1,0.0802918272942462,17.4344034439684,18.8342435542697,2007,2010
3,0.0128641732283465,-0.011491350458728,328.36639864608,514.535,0,1,0,0,0,0,0,0,0,0,0,1,0.121830526693398,9.92697406626326,11.1363825452278,2007,2010
3,0.031411086852142,-0.0236636143519796,1927.61361080059,455.401,0,0,1,0,0,0,0,0,0,0,0,1,-0.0480322212647371,8.57337095476419,8.16157290408028,2007,2010
3,0.0479371660605439,0.026864634814689,1550.13237273288,4628.313,0,0,0,1,0,0,0,0,0,0,0,1,0.507018181018189,10.8992624370209,16.4253866522791,2007,2010
3,0.0202929443098068,0.299568033335386,13319.6036516575,1352.685,1,0,0,0,0,0,0,0,0,0,0,1,0.150407858627643,18.0066187498178,20.7149557171022,2008,2011
3,0.0110903702601005,-0.0614661199138913,319.058924986387,516.195,0,1,0,0,0,0,0,0,0,0,0,1,0.00964780661135129,10.4993687554017,10.6006646346951,2008,2011
3,0.0306328228983208,0.00141194129974852,1998.22224988488,459.957,0,0,1,0,0,0,0,0,0,0,0,1,0.0858065821625011,7.47678962439221,8.11834738760935,2008,2011
3,0.0478147810879999,0.0794419453729422,1661.23936967167,4700.429,0,0,0,1,0,0,0,0,0,0,0,1,0.858716692078207,9.98440339316697,18.5581772473217,2008,2011
3,0.0201955110096706,0.281455981396693,14367.0221790085,1361.506,1,0,0,0,0,0,0,0,0,0,0,1,0.111746030511775,21.0391355662253,23.3901754511501,2009,2012
3,0.00959488896646266,-0.0675228529515884,302.233325902299,517.693,0,1,0,0,0,0,0,0,0,0,0,1,0.117396205467283,9.52973456226686,10.6484892389874,2009,2012
3,0.0306823978177464,0.0957555066039199,2071.00395208222,464.745,0,0,1,0,0,0,0,0,0,0,0,1,0.200088233649772,7.67305038536899,9.20833748368317,2009,2012
3,0.0475416164720223,0.139339658198048,1720.20834122597,4773.049,0,0,0,1,0,0,0,0,0,0,0,1,0.97133820875,9.85737120230539,19.4322124889365,2009,2012
3,0.0207769900677086,0.247505984424388,15482.7866863306,1371.616,1,0,0,0,0,0,0,0,0,0,0,1,0.433893327433046,18.8342435542697,27.0062961597162,2010,2013
3,0.008514483951529,-0.0902876082656037,301.262419854749,518.916,0,1,0,0,0,0,0,0,0,0,0,1,0.00858422810546132,11.1363825452278,11.2319797932657,2010,2013
3,0.0308563222302981,0.056340891526984,2099.04725050867,469.453,0,0,1,0,0,0,0,0,0,0,0,1,0.249116456054459,8.16157290408028,10.1947550217749,2010,2013
3,0.0471230014046163,0.120753567350612,1819.18394913235,4846.41300000001,0,0,0,1,0,0,0,0,0,0,0,1,0.162446254964537,16.4253866522791,19.0936292002863,2010,2013
3,0.0206256445513923,0.223488247018987,16632.5018336394,1380.585,1,0,0,0,0,0,0,0,0,0,0,1,0.499415885694412,20.7149557171022,31.0603336736794,2011,2014
3,0.00703803795077449,-0.0439102925075125,307.19590038005,519.828,0,1,0,0,0,0,0,0,0,0,0,1,0.0607111521335041,10.6006646346951,11.2442431980483,2011,2014
3,0.0305419854464657,0.0483735922864747,2158.86533778313,474.005,0,0,1,0,0,0,0,0,0,0,0,1,0.130408137307161,8.11834738760935,9.17704594843995,2011,2014
3,0.0467912609678833,0.0886994081887928,1893.21654020408,4920.36800000001,0,0,0,1,0,0,0,0,0,0,0,1,-0.00691288222671816,18.5581772473217,18.4298867536684,2011,2014
3,0.0207777270169944,0.213510141465675,17796.7769619942,1389.795,1,0,0,0,0,0,0,0,0,0,0,1,0.317247415871453,23.3901754511501,30.8106481698073,2012,2015
3,0.0062527405238239,0.068554002285431,324.971969013921,520.93,0,1,0,0,0,0,0,0,0,0,0,1,0.177450304110092,10.6484892389874,12.5380668927588,2012,2015
3,0.0293451247458283,0.0460564988196314,2229.96004412044,478.383,0,0,1,0,0,0,0,0,0,0,0,1,0.101527706484691,9.20833748368317,10.1432388689385,2012,2015
3,0.0463196585662556,0.0987397269920224,1977.60823466273,4994.13500000001,0,0,0,1,0,0,0,0,0,0,0,1,0.18067160479802,19.4322124889365,22.9430615040888,2012,2015
3,0.0189703240557124,0.204763895296615,19006.9577954098,1397.636,1,0,0,0,0,0,0,0,0,0,0,1,0.304531903509623,27.0062961597162,35.2305749359791,2013,2016
3,0.00569456328191854,0.0938550449127152,331.413989480156,521.871,0,1,0,0,0,0,0,0,0,0,0,1,0.0635679508829787,11.2319797932657,11.9459737330826,2013,2016
3,0.0279964128464405,0.0606200907198418,2288.61986639687,482.596,0,0,1,0,0,0,0,0,0,0,0,1,-0.0383946041048735,10.1947550217749,9.80333143876765,2013,2016
3,0.0456921438597982,0.0722188790461662,2039.68879704271,5067.856,0,0,0,1,0,0,0,0,0,0,0,1,0.0339995778699005,19.0936292002863,19.7428045331005,2013,2016
3,0.0185124421893617,0.199406496570694,20318.4378832931,1406.143,1,0,0,0,0,0,0,0,0,0,0,1,0.0437922448892452,31.0603336736794,32.4205354122588,2014,2017
3,0.0061404926244835,0.173424996461586,362.684819972149,523.02,0,1,0,0,0,0,0,0,0,0,0,1,-0.269928624552007,11.2442431980483,8.20910009747088,2014,2017
3,0.0276030843556503,0.053426636845731,2336.98135920488,487.089,0,0,1,0,0,0,0,0,0,0,0,1,0.0975687125923199,9.17704594843995,10.0724385070298,2014,2017
3,0.0447879101725714,0.0866921324675857,2149.48763603368,5140.741,0,0,0,1,0,0,0,0,0,0,0,1,0.666140653442162,18.4298867536684,30.7067835586222,2014,2017
3,0.017710525653064,0.196986110778692,21679.7732214737,1414.409,1,0,0,0,0,0,0,0,0,0,0,1,0.157206886863522,30.8106481698073,35.65429425083,2015,2018
3,0.00600848482521643,0.208649331882073,395.137148793946,524.06,0,1,0,0,0,0,0,0,0,0,0,1,-0.127178214177742,12.5380668927588,10.9434979360966,2015,2018
3,0.0269616604268965,0.042878107397085,2388.27791455317,491.281,0,0,1,0,0,0,0,0,0,0,0,1,-0.0108382739848891,10.1432388689385,10.0333036669828,2015,2018
3,0.0438047830104697,0.0718540564673842,2212.56073149836,5212.902,0,0,0,1,0,0,0,0,0,0,0,1,0.13994099457141,22.9430615040888,26.153736349484,2015,2018
3,0.0158081217140944,0.190244844626568,22980.5596147621,1419.73,1,0,0,0,0,0,0,0,0,0,0,1,0.104414613601546,35.2305749359791,38.9091618048797,2016,2019
3,0.00627358101906388,0.221221448516851,407.268977936362,525.145,0,1,0,0,0,0,0,0,0,0,0,1,-0.186184657871501,11.9459737330826,9.72181670064672,2016,2019
3,0.0259057265290221,0.0166392404051828,2386.97563621941,495.098,0,0,1,0,0,0,0,0,0,0,0,1,-0.0826063510826749,9.80333143876765,8.99351400015698,2016,2019
3,0.0428388257282752,0.0553045207086418,2244.70307265655,5284.957,0,0,0,1,0,0,0,0,0,0,0,1,0.449316463553872,19.7428045331005,28.6135716465486,2016,2019
3,0.0126978550545713,0.142525832581769,23509.1124859016,1423.998,1,0,0,0,0,0,0,0,0,0,0,1,0.504042828797448,32.4205354122588,48.7618737925816,2017,2020
3,0.00629995028870803,0.0532532949641797,384.405556264009,526.315,0,1,0,0,0,0,0,0,0,0,0,1,0.32499480971228,8.20910009747088,10.8770150215575,2017,2020
3,0.0239525014935668,-0.0846886990413701,2190.30141655297,498.756,0,0,1,0,0,0,0,0,0,0,0,1,0.0988679783515017,10.0724385070298,11.0682801392897,2017,2020
3,0.0418550555260408,0.00712922493563329,2255.42013568658,5355.907,0,0,0,1,0,0,0,0,0,0,0,1,-0.375387274829226,30.7067835586222,19.1798477597801,2017,2020
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,1,0,0,0,1,0,0,0,0,0,0,0,0.398553047144635,3.11609773891351,4.358027987958,2005,2009
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,1,0,0,0,0,1,0,0,0,0,0,0,0.245743284168462,11.1902731880371,13.9402076720076,2005,2009
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,1,0,0,0,0,0,1,0,0,0,0,0,0.467334199135574,5.72590361381384,8.40181419350303,2005,2009
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,1,0,0,0,0,0,0,1,0,0,0,0,1.06965078133734,2.63737746546614,5.45845033208349,2005,2009
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,1,0,0,0,0,0,0,0,1,0,0,0,1.9942339782502,1.05737120889255,3.16601680128957,2005,2009
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,1,0,0,0,0,0,0,0,0,1,0,0,0.602209359920216,14.90678584248,23.8837918031476,2005,2009
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,1,0,0,0,0,0,0,0,0,0,1,0,0.649864430692211,2.89570110098343,4.77751424842883,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0,1,0,0,1,0,0,0,0,0,0,0,0.170543780764749,2.12194108390115,2.4838249389097,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0,1,0,0,0,1,0,0,0,0,0,0,0.167049520010331,12.4105669372756,14.4837461872035,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0,1,0,0,0,0,1,0,0,0,0,0,0.0465046094684275,4.75388856655133,4.97496629779523,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0,1,0,0,0,0,0,1,0,0,0,0,0.0794604051701909,7.40066192948032,7.98872152492443,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0,1,0,0,0,0,0,0,1,0,0,0,-0.0369947044782998,7.69556109347749,7.41086608502958,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0,1,0,0,0,0,0,0,0,1,0,0,0.145582757113437,28.7482841516991,32.933538620784,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0,1,0,0,0,0,0,0,0,0,1,0,0.318389919395838,4.87588795974106,6.42832153422615,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0,0,1,0,1,0,0,0,0,0,0,0,0.323650494723473,0.438935941796651,0.580997776511051,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0,0,1,0,0,1,0,0,0,0,0,0,-0.193356717932432,13.86165801199,11.1814133136898,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0,0,1,0,0,0,1,0,0,0,0,0,0.447566880159475,3.16698689837933,4.5844253439929,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0,0,1,0,0,0,0,1,0,0,0,0,-0.00706960474933192,14.8498640696757,14.7448814001217,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0,0,1,0,0,0,0,0,1,0,0,0,0.0683346299423909,4.51348704570043,4.82191451271815,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0,0,1,0,0,0,0,0,0,1,0,0,-0.0040525517282446,24.3359250236813,24.2373024286681,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0,0,1,0,0,0,0,0,0,0,1,0,-0.0637769869181045,5.11952233079807,4.79301462207982,2005,2009
4,0.0646633284186462,0.0509811590813559,1441.30717663338,4556.429,0,0,0,1,1,0,0,0,0,0,0,0,0.103765211104573,2.76758636146067,3.05476554450777,2005,2009
4,0.0646633284186462,0.0509811590813559,1441.30717663338,4556.429,0,0,0,1,0,1,0,0,0,0,0,0,0.367855589834919,15.4274290917573,21.1024951199421,2005,2009
4,0.0646633284186462,0.0509811590813559,1441.30717663338,4556.429,0,0,0,1,0,0,1,0,0,0,0,0,0.0159518045239679,5.90302130049057,5.99718514237681,2005,2009
4,0.0646633284186462,0.0509811590813559,1441.30717663338,4556.429,0,0,0,1,0,0,0,1,0,0,0,0,0.0919609356480935,13.1176397416589,14.3239501657965,2005,2009
4,0.0646633284186462,0.0509811590813559,1441.30717663338,4556.429,0,0,0,1,0,0,0,0,1,0,0,0,0.111498977508074,8.52310360860297,9.47342094615758,2005,2009
4,0.0646633284186462,0.0509811590813559,1441.30717663338,4556.429,0,0,0,1,0,0,0,0,0,1,0,0,0.142657834093883,31.6475522736346,36.1623235353643,2005,2009
4,0.0646633284186462,0.0509811590813559,1441.30717663338,4556.429,0,0,0,1,0,0,0,0,0,0,1,0,-0.00648428175857846,7.458982194916,7.41061605273194,2005,2009
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,1,0,0,0,1,0,0,0,0,0,0,0,0.584638316145342,3.12243780881815,4.94793459163415,2006,2010
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,1,0,0,0,0,1,0,0,0,0,0,0,0.505678261492039,10.2916383872156,15.4958961947676,2006,2010
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,1,0,0,0,0,0,1,0,0,0,0,0,0.334666117538047,6.11135308645811,8.1566158968072,2006,2010
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,1,0,0,0,0,0,0,1,0,0,0,0,0.785337664964221,2.71876531888849,4.85391412601008,2006,2010
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,1,0,0,0,0,0,0,0,1,0,0,0,-0.039276417343778,1.08967564205437,1.04687708676769,2006,2010
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,1,0,0,0,0,0,0,0,0,1,0,0,0.661692044696229,16.255696635436,27.0119617800993,2006,2010
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,1,0,0,0,0,0,0,0,0,0,1,0,0.727046960836195,3.03732345557491,5.24560024302715,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0,1,0,0,1,0,0,0,0,0,0,0,0.023476961059206,2.32872466706704,2.38339604539338,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0,1,0,0,0,1,0,0,0,0,0,0,0.163950239616519,12.596653885399,14.6618783082765,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0,1,0,0,0,0,1,0,0,0,0,0,0.0529403189353722,4.66160983310109,4.90839694441773,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0,1,0,0,0,0,0,1,0,0,0,0,0.0152808508657493,7.97613178844646,8.09801386879128,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0,1,0,0,0,0,0,0,1,0,0,0,0.034962194588319,8.09006581991086,8.37291227533889,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0,1,0,0,0,0,0,0,0,1,0,0,0.032410873486781,31.197846134386,32.2089955785077,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0,1,0,0,0,0,0,0,0,0,1,0,-0.0080199950775216,5.93262555048064,5.88504592276901,2006,2010
4,0.0425560653095611,-0.0119676427725257,1927.61361080059,455.401,0,0,1,0,1,0,0,0,0,0,0,0,-0.034282078721892,0.553200782302259,0.534235909534361,2006,2010
4,0.0425560653095611,-0.0119676427725257,1927.61361080059,455.401,0,0,1,0,0,1,0,0,0,0,0,0,0.056982249649744,11.9783637378259,12.6609178507301,2006,2010
