alpha,degree,depth,estimators,kernel,max_features,testInSampleResponse,testInSampleTarget,testOutSampleResponse,testOutSampleTarget,trainInSampleResponse,trainInSampleTarget,trainOutSampleResponse,trainOutSampleTarget,type,validInSampleResponse,validInSampleTarget,validOutSampleResponse,validOutSampleTarget
0,,,,,,0.012911013476000311,1.6785839559943532,0.020653415028674776,3.0778447935991444,0.012554468234120797,1.4902280949348066,0.011272397319421278,1.2784039167825592,linear,0.013513059119564358,1.7150686887318076,0.020653415028674776,3.0778447935991444
0.2,,,,,,0.014037277717328761,1.8374892366979012,0.02514715942802932,3.7470585473577356,0.013168425299153588,1.570358272701907,0.011454447022782928,1.312810451286704,linear,0.015539154297726404,2.0096533809302395,0.02514715942802932,3.7470585473577356
0.4,,,,,,0.014399693539388428,1.8829224813722643,0.025852986108554975,3.8537971108673634,0.013450414761163466,1.6048518716919102,0.011593512796745855,1.3285107392710374,linear,0.016167012494134436,2.0925400027917576,0.025852986108554975,3.8537971108673634
0.6,,,,,,0.014601374937503868,1.9060655731720733,0.026109551243141814,3.892861955757399,0.013581225954461956,1.61980295147637,0.011671452694043384,1.3365874100116681,linear,0.016438030722263464,2.126273894800956,0.026109551243141814,3.892861955757399
0.8,,,,,,0.01473191662324436,1.9198578426483741,0.0262212109540981,3.9100539661954983,0.013660900869121513,1.6280955885869244,0.011723541769265856,1.3414889634418445,linear,0.01658763600922103,2.143528466589702,0.0262212109540981,3.9100539661954983
1,,,,,,0.014835250798972865,1.9300093011011532,0.026268107918353406,3.9174621152090885,0.013722365583949361,1.6338400296527418,0.011762114316474535,1.3447818614461966,linear,0.016682243662901833,2.153365071569322,0.026268107918353406,3.9174621152090885
0,1,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.2,1,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.4,1,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.6,1,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.8,1,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0,2,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.2,2,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.4,2,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.6,2,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.8,2,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0,3,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.2,3,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.4,3,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.6,3,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0.8,3,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
0,4,,,linear,,0.044950384674694095,4.801575480735003,0.031651696669230685,3.7985929849992788,0.044400258774249905,4.625123655627415,0.04794516971500726,4.917058911589452,svr,0.045929225964696466,4.868651643279061,0.031651696669230685,3.7985929849992788
